song_id	album_id	track_number	release_date	release_date_precision
3RH7PPNkPBPyF63wlvWfOs	2pU9doTVvJH0xeZQnzvsPU	18	1994-10-31	day
2LlLifYZDCgja2m1uuFZRi	19lvKlhNAbE6S94IWt6SZR	11	1966-01-01	day
7gEpTMp9MQc1uJwivtL37R	24uIWywoZqArplgomqtvfW	2	1964	year
1NUlvhVbneoiwQpU2FkeBE	6QDKA8AVIJKZa3Zy90SGx2	24	1995	year
0yvuyBgxtSkM9KVqVEraU7	40BD1xV3N6YJMwpIlyal9g	1	2013-09-05	day
3WYYzUlLrl4NVNeoKd7MnG	6oOUyNNmvvz3jwp7QRGbrt	10	1964	year
3vMwtAfDNM8dDBWMvS78pn	6MiwWDa3FIyIS71Ety7vAE	3	2006-01-01	day
5Xm6ZhDGWExtPCGBCI8xrJ	6Bnuhn1Qo1JGQqmPOyEyON	13	2010-01-01	day
09gknDR3a0YmcLsuGUswQr	6gBGcBd26IFUPpBjsf6Gin	13	1964	year
3Hh5o5GUOveghI5l7DrvgT	6ITR4bqkKZGyanAlQgXtyK	1	1964-11-01	day
7c4lxAjzuxcRvUdZrKf2Kk	2COE1qD4bhIepkyya8z5vQ	14	1995-01-01	day
0OOeqKZYMfgXcL0uD2N8Xw	7zHdsSjh0LCmxF8wG2TqaY	2	2006-02-27	day
5zhHaQJXiD8jFVwhpPColg	1v4O55JGou3T0Vlj06fdXz	5	1987-10-19	day
7iPiOABYfkx6iCTAhtVBbm	1ZqfwxwJeMl6Gb7fZHbIMC	5	2007-10-30	day
6rLqjzGV5VMLDWEnuUqi8q	3lFGAL3WruNTdBXfct7ZbZ	1	1965-01-01	day
0sOJ0OqYFdARjr4lGyYaq5	6cSZPNsr3tMEHo5QrMjk1F	14	2012-01-01	day
0MCH9gCM4CphdKB6NWivyQ	4y31w9vk2A1Wn3GGZCpOpq	9	1964	year
0Rb2WopkuZaxXCbl6MidyI	1x1yqwLqOzWuwGl154JlM2	4	2007-03-19	day
2UbUp7nSoua1BTw4zBAqGJ	14Qccb8XyUVkmFxYkbGg9I	1	2003-01-01	day
0OuKXFYYezHiDpsBM8Dwhz	00k1QSPkTkodRFp2vRDAuX	1	2002-03-07	day
5xhP0ie13xzoWAvfmsb6vn	71XyPVJtymTaznEClAuB65	1	1964-10-01	day
1Fg2V8DnLMwTcBuunrIQxY	6ZyIk151uxCtaC3wQEz4Gs	19	2017-01-02	day
7JRwGDYjKn4aIcQo0ZqEaA	71XyPVJtymTaznEClAuB65	7	1964-10-01	day
4IISGbUpoUAXqDdZews1ve	7tQFiUboN0vnK7Wavscmdb	5	2000-11-14	day
3FK0MuszVAux9vBQHnToXf	5PvLCpmOuI0FTqqqGMuERl	2	2008-02-20	day
5xM7bDmr2KUynKX6OfZufi	02jVRFUoZmPrtQdVtY2geM	1	1965	year
0zhbuGipWggtIVw2A1hrUT	1kYeM6oy6I8tK7668jM7Hw	4	1965	year
5L1DIODUFYbObdwx7AJnZM	4nyK5RLD3MIM5pNj9IUzpc	8	1964-11	month
4RP1czjLoErBuEQui5hCrC	6GiTD7hha02SRrGgJbcipe	7	1964-01-01	day
2NoxCdbvxydLDYdTTCFCOr	4XYb6mGMUzw8SWVd4DlWWQ	11	2016-05-20	day
7HiSHQ6K5KqV31p8YMraBd	6edQeoYLYGZPkoKEQTqlJn	7	2011-03-01	day
3ifchznIPMVq7aaXKg9IjS	6cSZPNsr3tMEHo5QrMjk1F	5	2012-01-01	day
3BbTyEWMFVna0xjb6vh0Tg	5tU3m1c7UMAN6mCWQJTbyZ	13	1966-01-01	day
2jqkVBMchQP8jiuEJQqQt4	4jiO2jRz7g50ESvYYKsKwZ	28	1960-01-01	day
0ZU5cyKKJYiykDWCTPK6kg	5yPYingqlUnFfEzbLPtrVS	8	2011-01-01	day
2ulPFs59dOCrd6JLkvNIJR	6cSZPNsr3tMEHo5QrMjk1F	17	2012-01-01	day
1oGpkOw9mzlhb4leubJJ3D	09e9GPf44loPe2GhWYLvn2	1	2009-01-01	day
3UVwuwDtDu7ebH119q7y4a	5SYsyDQdno437NLJPWzLgL	12	1965-02-07	day
7jon8ItjfPNUkn9cWtkhnT	5foPEuNXIPYQIpUZgWnRzz	54	2007-10-30	day
2FLnILYgHX4Ms14CLM0kqW	1ulDMEpgJC1L4W05dMyqHl	17	1964-04-17	day
7mp74IKoo9oaES5JwBWBWO	2SMBIc9VqCmLvWAd9srlSx	5	2006-01-31	day
1BbPWTfKPovXvYqlPPtcD7	0G8qWYPobQUV9wDm2XABPp	12	1968-09-01	day
1rY2Bku0YzUXkOpI0UKEeO	3IJOiNhyBv6TJfAumYZv3B	3	1966-01-06	day
24alFTlojUXE1jincxplR6	2Dlx1iEoprySbpvRIXtZQv	24	1975	year
7944B0VESNX7m5c0EJmAU1	0GNTGbXH36LFO8SZ3XfsAX	4	2018-06-08	day
3aCbwWCYCT3MJjZeUnlcp4	6TPCze8g5Q3yCRYyA42qAm	1	1965-01-01	day
4DR1rowKc2WeuCQS7wyQBI	76fF3MnSilSrvfW1fAWHAZ	1	1996-01-01	day
4RJi2cYNOxfklHZZ7foR2y	06q9kt4UZs8dqyMOt4BuJK	3	2011-09-20	day
3OXJF2Fsy58PM2zNWJ9zbj	0bD0vfrC8ZpbVrqmuxtYhr	9	2009-06-11	day
51bcLxmqO6C4bCHQOKecpM	6RJGvtqZgONNWbvSsRrbBq	7	1965-01-01	day
3ASEdLcM0wk7V8MvVBBdbt	1I2xMCspmYRkb2pGMA9rSM	6	1996-10-15	day
7kKGGCcVHP1sOvAQQ4Fo7M	1bX3zFUUWSJVkrAWLUFqAM	11	2014	year
4GWIAo6mmqZyyeQOdz5Ox4	20qDGmgCpFzP3ht935XCLj	7	2017-06-26	day
2UZVmdPFEjpWwhHT017nUM	6DpSspUYIrpgcq1Yogq8w1	81	2017-06-02	day
0oBPGM6wuugs65vG3etknO	54wu7hnyoAsdrsw9NcoO8o	9	2001	year
29Nfgbp6Wp5ZyVJYZBh2XL	2vkWLWuOgBvhRMMi68TuS3	6	2011-05-31	day
2GMHqFwYnY3OGSvACE1pkE	0WqXHjmlZ7VnWdx6VWBhxu	1	1996-05-28	day
5GvVxxwieOVIlZaCU9bG0R	5D3kmeJiQB036SyhbZqCnM	1	2005-09-20	day
3z9a4DI8dUctPEAwMCwXve	7iNG3yfard0TYDWKTFC6qr	21	2002-09-24	day
443RzrSr4hCVAslbjNfoDv	7ttomuo8F0pcgMYm3SUDXJ	5	2014-08-15	day
3rxLjTE7H1u4wdIEbhCaCr	0eDIvG3ep58ZKfox9KojyE	20	2010-10-04	day
4JNM9O0MEDPO24ETNSq4zs	4LUooNvzOmJmZgMeYlw0RI	1	1964	year
0YkUuxTaLCYORCcvufbzuh	38GxWv42ONp6v7jiIaxDiY	6	2014	year
70opZ9LvsdYQ4nkvXM1AiK	1CY9m6tfS5BSJt0VCxQR5l	18	2019-02-15	day
77dBhsboEbsoO8heaoHlJ8	4P2eVfRx15mC0QjuuTIXoH	1	2014	year
4mn2kNTqiGLwaUR8JdhJ1l	1v4O55JGou3T0Vlj06fdXz	3	1987-10-19	day
4vAdnCRrSo9L7r9q2a0b7T	1O9s1UcBhFo0KiaHCcWRyf	10	2008-09-02	day
0rkG4IEfLd6VAhIgUVDr45	4z6gwUvIiHaxqjm8VidRug	14	2008-01-01	day
7I8PL2ZXS5CjmU6QPpX9Oc	6fPWamZmTK0d03dzR0S2ab	8	1999-01-01	day
4QxDOjgpYtQDxxbWPuEJOy	3mGmn1JDde3XyKQqZTJUAL	1	1992-01-01	day
4f4c91AqzHqtEDksvZoBIa	0MCevzGXExXSjONx5dnzsq	13	1997-01-01	day
4cyLb9jNC2oS0Eb0GLmMta	6Zkr0K1RTKLX0jw3pcLdTx	3	2008-01-01	day
6gMh1nDg2eZnKBO6jj1l0O	21OcuOWJdQ7Hv50F7F5ZXf	1	2019-08-16	day
0taWJ29dLX8811DhVal4UH	6jt0AE3c2ZC5e9TJA2Duo2	5	1989	year
08dQeajoHnOU5tNJyXTmAS	6mCLqivGQJyqz61nWXoGjt	2	1995-06-01	day
11hapLwwXp8oTNaEYTlbXV	7tyHKF7dVSMIRKNRkwNfTS	6	2005-01-01	day
7MkkwGBuBoI7E9TPiLaJ1X	00DfC233MMx7AG2iLSWcAb	3	1995-09-26	day
2ARcyMz7mBUOrn43W8sA7N	2TzzAyqCSFRmuFJXjs8tQc	4	2018-10-22	day
2cPNRGAzWxgug3rMG0y00U	01gaR1JCwWhlxzPAxcVMJ9	11	2018-01-01	day
67UcQ6srPJzOZP4TLrWBMB	6aktw8nqeP8YOwG3WfCu2u	1	2010-04-23	day
78VG6M1i7JQXBdygmWFwye	6anBFHbt3PaNwDKWbsVkzG	1	2013-11-19	day
2dMmfD68adi8AFZIbUnlcM	1EZFqkkNa6sTX5daSLiToW	10	2016-03-25	day
1eSaa2H6GMLnTcT7Jb8LzA	1UfWRlSnSj2hKxA9YA9qcS	7	2006-01-01	day
0YqvyfzMgDHwZmDQQO4rwK	0w910mO4DOMTcnSWUSePUS	3	1990-03-12	day
6tVN4XTLCTPCOx2Xk7PHf0	4c9TWEY7mW9Z2CWpc7MIlw	12	1997-08-26	day
1zc9G4b4zbRptS59Lg8VZu	4fUTFdC0oPJIcFJh9YVhvk	3	2016	year
3Mb1vTQwLLDlou8shDDx3L	0fRZek17KSN4pYJN5Lk1kK	23	2009-04-28	day
1RdnFVwreBGgMyNn4DbFh8	7fL1Feod61MWVEFHptltGs	15	2005-10-18	day
2seU2eBiYqN9YNlnipCZJE	20WlPnkzHcE2jf7kauLDrZ	9	2012-04-23	day
5CuDTzGY0Aik9gsFfdNSAY	2XGa8S91AR3YgDHGjMRRtW	7	1968	year
7Dtab9QxjMZYupetS5RBhF	1KMCaGmDpcKHi6gYecnn09	8	1974-11-01	day
65jrjEhWfAvysKfnojk1i0	7AgI5vniflcbh86Znea7yM	2	1964-06-01	day
27UeXVl5WQi3r23TzId3NB	2SLvkthMsq951bIT12uikF	1	2014-07-01	day
4GTSIdVIP1zCCqXnHPewrZ	71XyPVJtymTaznEClAuB65	6	1964-10-01	day
3TpkE4WMC7era1Nq5waLCa	4L5vkZSipQYKCSMIpcNqqc	3	2008-01-01	day
6FT83pFXKhDlXDsNJFAHWz	6ITR4bqkKZGyanAlQgXtyK	6	1964-11-01	day
1QPLKHHsrPoAzTN9RWw2fF	1QtQv9vBMHBOjplnXFsRQq	12	2007-03-13	day
2b27xXCC5OefNftfWL5XNU	67JGdxCm3gPPpT4oeygpnl	1	2006-01-01	day
1wnx6imq6029DHnev2BtT5	1hEJxkLpQYcPvdvvABBKxC	9	2007-09-24	day
2jiRBa5wVKmJyQlR8nGfwK	6TiKOg5gJsYMPYkc42HXvo	22	2005-08-03	day
4I8GiiqhVCBR94tyd64DMk	4orxzo18YQfUkWDtoRYIAB	3	2007	year
7lDboGMcLnBlmFipnaNOdC	4rsapx0Krcb08U1NubmC6f	9	2006	year
7Aatsnn0m866O26V5dM2a8	0vuqdVQsOeDazazncfE5nh	7	2011-10-05	day
5ZdPFv3Ka2hdgajDDMxCU0	2lsMGv9GV14blx3CBEXTPY	22	2000	year
3F1cnbWEmpv5wsscAXaWsR	2234CS6tEgc4WUqsmYjvZo	20	2003-01-01	day
6GnQFjgfgL4MGXEHLMEWvW	7lPlPgKoQAfjGUI5tzemG1	39	2013-11-11	day
5xS3g1B4lSplD8F8Rt2XzF	21nYbsqCxRcKE1gOB9f98a	8	1963-02-01	day
21XsUZQM7SdNW9tMxNlfp2	6eHXe8Nr37OubWXRhHBlRg	15	1993-01-01	day
1elE5e4Nx99ZWRiJkP5S8F	2uYlrLVY76NIH3W6CDwJ43	25	2017-10-20	day
6aCw4ADUIyVQsa08UN6adY	212ZbylSmSvOazpXpR7T60	8	1963	year
76g7j4dXKULmiavJk31gK6	0HYMDw5Ne1xgUDiPWkZaxF	18	2015-06-26	day
5EGrkw1itB7rzEZVVXprJ2	6IV3KXdV2YVLRViK9lg563	8	1996-01-01	day
1UBcwKIAUHo7BYAvae6yeA	2coXvs2zYk60U9Dd2hm6St	7	1964-06-26	day
27M1TykdEo1TQc00E6gi0f	6gBGcBd26IFUPpBjsf6Gin	2	1964	year
4Qi4DpaWfLmZSqEu2aAEGN	4AHT7V4oKznTpjoEGj59yb	4	2011-03-01	day
62rNb4p9Gndia5hUF1v2I4	0YWpn2t4obcWOLoIeLQTHo	5	1996-01-29	day
1wiAb1Kjp4590q3i4UgLo5	6Bnuhn1Qo1JGQqmPOyEyON	9	2010-01-01	day
7vLDTtzi0BWLZEf5u7jXGE	72SrWNf9lWOH9SYEfzefDh	7	2009-08-04	day
0F4y2dXS9MxisNOO8DksUt	5hCa9NhYvVsiNObTCUstHy	8	1963-01-01	day
4o6HXncjv1ohPe5AxHHfMy	1kowRZoOOCKNsVcVx3EuSd	6	2011-06-01	day
1tG3zCppK6MN013nd36B3E	4z6gwUvIiHaxqjm8VidRug	5	2008-01-01	day
4F2w3xgfaVJdCSAqDtJULv	1eV0vUONpo4oCisUPcInhM	1	1964	year
5NkT19r4Y4MjxnTrcKudB8	0z1LBNeOvIn9NRHNyn4hBm	6	1964-01-01	day
6ElbEXlLbjWiRgzS1HpM2J	2COE1qD4bhIepkyya8z5vQ	1	1995-01-01	day
4lvd9RUYyT5BGG1URmeUJz	05wRON6KWMYqj8Mu2hcsFb	7	2012-03-13	day
4YkN3JlceD5n2aMqL1kFnH	4qgiPr8Wg6HpqtfZBzcKqt	1	1964-01-01	day
0C2hA6HhmIT8B5MCQTntob	7IWy1SFM2ueJXMZiuullVe	9	1966-01-01	day
1O44CWBo8UGvxj4QN4CJtb	2SMBIc9VqCmLvWAd9srlSx	4	2006-01-31	day
1ihgLvR2Z489b5cOu5o1YS	2DI4W2gpr6pcCQF5EH6PH9	8	2000-01-01	day
4NL8D4RQsC6ux6eI3m3Lg5	6qnOfoAUz11fZ98GFilmKE	9	1998	year
5c8oQiQd2bj1rr5qRqEuPZ	5VyWlToMN2EqWJDhAFbst2	12	2018-09-07	day
3gLe1SDGLShBTQr0BAwDKl	6jt0AE3c2ZC5e9TJA2Duo2	6	1989	year
7hBAHbVg5jXpeLFBAFWpWp	6c31q0EiGPqzNVDKfQzyzt	8	2010-08-31	day
0dSmNVMrWoGmgMKWRXxz3z	4PEuqYJixNSCMotzbfmWNb	20	2013-10-04	day
6Ay1pGWi625FThqtau2KGO	4BI46Lyr1gkMNGdMpTFnXK	10	2014-07-17	day
3mXexrmtPJ1KdWN37rYePx	6cSZPNsr3tMEHo5QrMjk1F	11	2012-01-01	day
0ZRLoRTvbwPRAjUiU4fvBa	5PvLCpmOuI0FTqqqGMuERl	1	2008-02-20	day
5mDEEfMs1fHTjoEffGvnvr	0L1jTkX24GS4gHP4Silxr8	1	1964-06-07	day
1pVFchEqnrpIEtuGrB4srT	6THmxCmxzsOf1gbZZrsyrO	3	2001	year
4G8asO3AOenqqlTzbQfUkg	3QVM5qYnZcngNk5R9WqoXO	8	1994-01-15	day
0JqEy94wlCGSkbvRnONQY1	5LzeNR0ssOIfaUpNQbthH9	14	2005-06-14	day
3zIS2009Hd97JBp67o1QC3	3k2tNZcv2gPKdyXn0gaBHK	8	2013-06-10	day
1KRUz5zL2F5dzQs6Q7WRyF	2Dlx1iEoprySbpvRIXtZQv	23	1975	year
5Kkky6ElB9H3j3Q7iI4H7J	1uhMW8QosGPAtGV5RXG64u	3	2013	year
228WP2hQYq8IRuZrp6IqBd	391Occ0TQPYbkOqlv7k7t4	7	1964	year
20iH1uibQIUqNFk3wzG7AG	0YrQNGNO0qJNIlpUuk5d7C	2	1996	year
43p5Olz6Cis0ZCYcqgQ18y	3VvwZy2KLUgi3QYmx7oiCA	1	2016-04-29	day
7hW7DZ42AY4suLWXymcnXe	2Eabt9Pi7zWreJJxcNkIw6	4	2001	year
4iymlQxcR6ZH5WwlxdKE8o	7iNG3yfard0TYDWKTFC6qr	20	2002-09-24	day
3KwPO8xiHa3zdr8Rtd375X	2vkWLWuOgBvhRMMi68TuS3	1	2011-05-31	day
4Z7iDFkWNxRfjd9jvLgbbI	4qtX8hAUQjxdFxyFL6iKC6	2	1998	year
5gID0MCLn83LL3kuhxv1v7	16lbBbIOn9CNoSjye6CLu4	5	2005-03-15	day
5m6N98LZkgqYuuy8RMILdm	7l44xUMMufKMfY5FnzvaeW	3	2019-05-20	day
2iRz7qWpg6OEO7WBJ45A66	5SE5oPfFgJb9iNN1H8qIas	3	2009-11-02	day
5Oiss8oLizVFliNQU4FAaY	20HOlVtuMnmaVt9XIgb9XS	2	2015-03-30	day
0cpLs5WcgL4Ej0phgoh8Do	7sahQiB0677e0GRTau6PhL	50	2016-05-06	day
34Ibs5Fkbs4QF3uqkzm2oo	1kYeM6oy6I8tK7668jM7Hw	3	1965	year
6Ht8qiilFu3IyrM2DUckc6	5uuXhJ3GrO0nHlQqGPMma5	1	2009-01-01	day
1XQOj2js9ridhhuRVnpKB0	3vLFWR3fLqfY82WGvaLuyV	6	2011-02-22	day
2iY2barK7bHeu3ovLhSij0	0T3tlWPowZNZwCoIAxV5S3	6	1990-01-01	day
3pQ3F1CsMxRCRQCzagld9d	4HBq3pRVSG9OEtCju2IozK	18	2018-05-18	day
6Pi5LFOEzk10vqXse6dyGJ	4WzBhFFZHWC0xKGVnJwYkj	16	2019-06-14	day
5utYYyUPnf3ayrh9JeM7Y2	21oRxiQXg8IX8yjmuqdP9B	12	1964-09	month
4UcxTnA6C5vCW79PIZ38Vx	2NFd4ApYFitFtJhGTSfDdP	3	1964-03-01	day
70NDXH0qChZHEeFQHWuuyh	7gbqG3iKMMapcua6jgtaGY	1	2004	year
4O1ZGunfFnABUSiE650deE	6Bnuhn1Qo1JGQqmPOyEyON	6	2010-01-01	day
7bBI7tlO7VjmpeJtkFr68w	7G6c96b4YRF5evxK0bLH5F	13	2004-03-01	day
6L2woktiAuW35BrcROmhW5	4qRZwGLNDoR4TqmUvYmISU	16	2004-01-01	day
3OlX7mBRRpgPOqxZqNSE4J	46VMT7OSsXYUDM1euGYzq7	19	2014-12-09	day
4rqZUbzWuy93LEr5h8Wj2c	6Zkr0K1RTKLX0jw3pcLdTx	1	2008-01-01	day
2bC4lZSV2Ulp3v6XZr8CrP	00k1QSPkTkodRFp2vRDAuX	1	2002-03-07	day
1rBIYkgvWp4cJAZ8gKmw00	11BSgrvYYgeEfmMKqA3Tl6	21	2008-07-28	day
7uNVqVGLikR52Cj0BOFnQ3	1ya3SaqV6XPJjeSq7Camb2	18	1999-10-25	day
1Hd9ZQdqXIqIbvstxqno8q	6TPACMyZMyBqYikQPGtGA7	12	2011-02-15	day
0WiKz86jAqiP6ZnuAZv8nz	3gcGSUiJx8zOB57o5IwGmj	10	1992-05-18	day
6nWneWHV6S5FhXkVBeMoLE	11IshdNymucuMOL1GcleRX	5	2018-06-08	day
7cl3gnFnfmCME1X7lYjxCz	6fIecFJdp7YaU1C2i35n5Q	2	2015-05-29	day
0BsmelqdNWE1KBxNL5NIYF	21nYbsqCxRcKE1gOB9f98a	6	1963-02-01	day
4PBmt6ov8I5cM6qKE5xkSg	7wNWm9v6ZapW2K2yx4HFzz	11	2005-02-08	day
6gKqhbNsePszT9pyRtBlKN	2NFd4ApYFitFtJhGTSfDdP	6	1964-03-01	day
3qt3ybU6MScMxMKL2TYBvt	6ITR4bqkKZGyanAlQgXtyK	3	1964-11-01	day
6X61bG15i5wkNfHojnnxxh	2grIh6Dbj1etxrE80NK3si	19	2001-09-03	day
6frqShk9fhsOzoKPYXKzk9	7ttomuo8F0pcgMYm3SUDXJ	3	2014-08-15	day
3UUZMEWaIEIx2PPGgEXbHm	1O9s1UcBhFo0KiaHCcWRyf	8	2008-09-02	day
63tX6UDIPVPu5nwCmV44K8	11ho9FxQbJjMbQn1P1yWpm	17	2011-02-22	day
02HlQYEwVcGVPRTMgxWO7r	0lDUZ0hU5omBBhI40831X1	7	1998-08-10	day
7fO6hgP2MnAjVtSxResRw2	2rdqvArKPGWKXU1Q7rxnPh	6	1999	year
0SMRck5oZi9hc16L6FuRF6	3tpJtzZm4Urb0n2ITN5mwF	3	1987-08-04	day
7wb50b9ER4FGtrQ8pPHpb8	6s5c1IPhGvFgL5biVhZvw3	17	2011-09-13	day
4RgH6QNzimOOL0SWdMhpzY	3Kc711aruLLiS2alwmj1X9	6	2011-09-30	day
5IVOJPVyhVNA3wrWG5tQB0	6FT5HGyjHqTOuZGvNSbEqX	5	1989-01-01	day
0zpgTi6oebwADr9jFgPcCk	3BKM5y9wqfBBZBhtOFqXAw	9	2010	year
1vAFZDf0KDRiiBQwWdyxh4	5JEyl93V1slo2QdbBibIml	2	2012-06-25	day
1EX1cdCJByu6AavY5BLZOX	2H43Dibr1s2sQObAeC5pFi	12	2019-02-22	day
74uz46QT7uJOL9UMy4QNOj	7ttomuo8F0pcgMYm3SUDXJ	19	2014-08-15	day
4agb9TtepWXbVkCNWasi7U	6Hawd7qBilOWRIHscPKvOA	1	1967	year
4HavWvHYVvqaN5poUsI1T2	5UdRwUnVAVbcDy6y5PCpHq	2	2013	year
3xsOtNxtBW0oTI1OWKAzTm	6edKvdyBPyTPPWCOcTdrhr	8	1964	year
1EQBiI61Ceht4prfAPZCW7	1jJNlBnp6BVNYlTY4zGpIf	8	2019-01-06	day
7oWWiJW6cVFGfd5jAlO59W	3pPGzIVDPWAFcuH6Fd88dx	3	1964-01-01	day
306COoMcHZSFcXJmfn5bLs	6FFD6pOaYRIwQJ948N0Bg9	4	1963	year
1Qn6bx4Sy0Gkg0DOQDmbWB	4pUfjuVHUx9UpYMpgRlMgk	10	1998-01-01	day
1FowkzAGqI7rdyzQn3f1TJ	6mQZ7qGhA6KbHMZCN4fsio	52	2016-09-30	day
08JqHYdrxzYA1mDEgZhpYV	3OCG92zQDHdHMBRSoRR6jH	10	1997-10-13	day
6bzOzNg1IGYEm1LbMkgGmV	2MlKYo7Hu0SRhLvoeIQQ2w	17	2017-01-20	day
51LazY4piOq7dw5AARunow	0E5JLxyfU0ixzmCDwCmL1v	12	1964	year
1ko9hCONG4gae7DQnsUiZV	5R21xIroitblcsnPKDbial	9	1998-03-17	day
78fBKpVQLaBQheVqYf991b	2Vww7cJFJCBDC2Yf9e7dOc	10	1994	year
01QicLin8hNjIcUDuE0nRP	6fPWamZmTK0d03dzR0S2ab	5	1999-01-01	day
4591VqUIXysNlmI5NcAIUd	6pUoPt9A6P1G8YJ5vw6GBP	3	1964	year
1rkF1Cy7NlV8D8Uaa1AmeO	4qK4QZUSp8QdoMEm9mrzyA	7	1962	year
2ago9Xm0T613VHZpXiqLRh	2SG8LTkXGq7GBPusV2keFC	3	1995-09-29	day
6Mm5Iy2IghUBMbwsrQg2hM	7Hp8KEu2KpCKetEIBBDVk3	25	2007-10-30	day
1g6b5h7Zyo54Nub1aHlHbf	60u6mGOEgg8QZdIi2ezSbp	15	2012-01-01	day
4qCpeRKsZ8QUeGWkbUle1v	0aPXfMDD5qDjunkxeHaJaA	11	2011-07-19	day
1lPWPX4aVUbMHBz0XSvUP6	6TykawwSQL3a0Y1d46Pcx9	19	2010-04-20	day
1jGa3ZVWNhqes22ZoVBfOJ	6c31q0EiGPqzNVDKfQzyzt	6	2010-08-31	day
3qRqQmEgDHYaM5rT1Zp4kZ	43ed4djzfrp1owY5568o0i	2	2015-01-23	day
1gtkWvD1CeoDAvYk3uenvB	5bQewk6yjArNCFKhLJVcJI	12	1993-01-01	day
40yJppEKT0Yud2RUsXb9tk	5WKxit4CEpmFmM8bErbCek	9	1992-01-01	day
2bMCiiBIeMVzLSgVAcAO6x	5OsXWEWgP1FJtg6wRic8IA	2	2015-01-05	day
3sHGi1Ldr0JfoeZMoV9sNO	7Jkbnv3tTMR2UHznXOPPt8	3	2005-01-01	day
0Rigi2OEvY6hMwZIxVGlTS	5tP1hUuQtvqpKw04yaoNVi	1	2014-03-10	day
6CoYcvbQZp0hFZTM30jiru	48l4kI505Vpl57Yy4jKfwt	8	2014-12-26	day
5Q7ayTarb9Tpmkik5cVMug	3ufobt4J5vaT3z7lgUub6a	14	1968-01-22	day
2tQ0AQqERX1t2S5chq9zBv	2lMtmDGHlfyiZr6T7k2OTt	11	1964-01-01	day
3efeppA4jwvpetE0hYdT5Q	1u4yNG3Ukcqq5Tw6S1JtcP	15	2015-07-01	day
3diClxCpypclmn701AG23r	1jJNlBnp6BVNYlTY4zGpIf	1	2019-01-06	day
7iSG8g8HVyGz8pgMD5cG6B	0nqoCBYGLD6BQ0OJ6MumZd	9	2004-03-01	day
2Bk5LO5q6dbDDML9EUaVND	68Z5lmSqxhljqoyctljXOq	2	2016-08-12	day
1bursm5ZnNHQS55a23h7kR	3fIftPnF4eb7gkg2lFS1TV	3	1997-11-04	day
4hu2eRTVUA2zQy2lirqocR	47dyHdSytRnsm6c08Ma1Aj	6	1988-05-01	day
6vOJGIYpiEgYh4Vjx47c4w	6tOmzmzVbyYQ2K6RxbNtRi	1	1964	year
2mwiLZNriYnykYQrIe5uK0	5rolLQnWpOUumr5asjGxEe	15	1989-01-01	day
2UcS1cuqNEioUR6hYJMaeY	5rolLQnWpOUumr5asjGxEe	14	1989-01-01	day
4rufn1lwE4IUQJWmrOWxLp	0KPQ6L134IXzCpgWo2zHmJ	21	2016-03-01	day
0Q01jmXxG9gEZi6qSdX7Ss	24hSDZQ4nXnIehJUeoA0Lx	1	1996	year
72plKUMMWddDvYDVMqk4Nl	6GiTD7hha02SRrGgJbcipe	1	1964-01-01	day
05VKlP9ho9Pd1RqjNQQ8Bd	2Fm1uZZvXkTyWfbgevjvkl	7	1964-04-01	day
3HZMEIZY9Z6GdhPaG5bAK2	2jTbcSPVTBRAoc3mHU6hy0	6	1962	year
6nnZlbP1DD0K8VKXIseXfP	5hoikUKrQZkKm8tspRhwTS	18	2001-01-01	day
5Yi1Fh3yymr9lwFYFCjtk0	3gcGSUiJx8zOB57o5IwGmj	6	1992-05-18	day
2YepXTwSAy8n7yiQ6oG2jG	6qnOfoAUz11fZ98GFilmKE	8	1998	year
49sJsJGru1GfHubR6ScvHy	5EuN8pPLMGm1sdSIkPwCJe	14	2010-01-01	day
1AkTjO1bbDkkyaUbB5bxyj	7d5apAeM0tLwojl8yfNry5	15	1994-01-01	day
3dWbwoYLaZB1iMRjolCKxc	6WMsqDpWHxRprUxbzUuA9R	13	2011-04-01	day
3GO13GvPS4aai7ZN2Fnaur	7fL1Feod61MWVEFHptltGs	13	2005-10-18	day
2t8n9fRJQHW7yaUOOw1g17	4zjFtmowRVcKgO5l0sFKi1	23	2005-10-18	day
25Hnxe7xoZ7fmNSVosJ2dz	1peDkBJl8sjLv7aZpSghV9	4	2018-05-09	day
0cWgAloDMZCtLhxAbsYH6I	7noKHGDhbP5sbbMTszfvOi	2	2015-03-09	day
3bq9YHKExHdNzMCublodNs	2ucSzISgPDj3DgVHxQaLuF	8	1964-09-09	day
0EP7T1h041oiEfkNCqbST2	48MRLdjWTY8ycSSXC5OV67	13	1990-01-01	day
157Gi38kYYTJnCuZ4uEIp6	4zoUOy2DuyUdPUhO3X7MNE	1	2009-10-01	day
6j13wUu2T40hhs4ihv17H5	3KwArr7JHl7ykUNYrrja7N	10	1994-05-23	day
3Wtlrgl7wlDUg2OLpG8UY0	7AgI5vniflcbh86Znea7yM	3	1964-06-01	day
7oHFJ7VuwjeAvEgQbEmM8r	1Jx5fiGtTfoJiyiBPxSr6n	4	1997-01-01	day
59DfEWujPZrg26fMoymRmy	3jNJehvgnIrs5j0zZkugPO	20	2017-11-24	day
58i8TipAFPTXapgSOyj8AK	7d5apAeM0tLwojl8yfNry5	11	1994-01-01	day
