song_id	song_name	billboard	artists	popularity	explicit	song_type
4uKyLqJHDjT6mdA22ofxuM	A Beginning (Take 4) / Don’t Pass Me By (Take 7)	('4 - By The Beatles', 'The Beatles')	{'3WrFJ7ztbogyGnTHbHJFl2': 'The Beatles'}	35	False	Solo
2iw33rWGH2cjSFTkFJRoUf	A Married Man - Bonus Track	('Married Man', 'Richard Burton')	{'3axaLrA0gIANDLYAv9pC9P': 'Richard Burton'}	0	False	Solo
4HLluQ4Y6sl1XbfrPoreY4	Comin' On Too Strong - Remastered	("Comin' On Too Strong", 'Wayne Newton')	{'5NX29TmuYrENlpvz6IgYMJ': 'Wayne Newton'}	1	False	Solo
5hhF25sWnZvXhimOHLjTRE	I Feel Fine - Remastered 2015	('I Feel Fine', 'The Beatles')	{'3WrFJ7ztbogyGnTHbHJFl2': 'The Beatles'}	62	False	Solo
6g4vZLJ4nwr1GAleneXPkx	Any Way You Want It - 2019 - Remaster	('Any Way You Want It', 'The Dave Clark Five')	{'2HBbky0Z08ZcCKVsXWbNE4': 'The Dave Clark Five'}	20	False	Solo
7hMDbagIEeg2izCL2Mihxp	Makin' Whoopee - Live	("Makin' Whoopee", 'Ray Charles')	{'375zxMmh2cSgUzFFnva0O7': 'Wynton Marsalis', '5W5bDNCqJ1jbCgTxDD0Cb3': 'Willie Nelson', '2Kx7MNY7cI1ENniW7vT30N': 'Norah Jones'}	19	False	Collaboration
7u5sJHsIRn5624VY46Sqfl	Blind Man - Live	('Blind Man', 'Little Milton')	{'0MPtuQaV2GiRdLjAkPOaan': 'Little Milton'}	1	False	Solo
2jaN6NgXflZTj2z9CWcqaP	Time Is On My Side - Mono Version	('Time Is On My Side', 'The Rolling Stones')	{'22bE4uQ6baNwSHPVcDxLCe': 'The Rolling Stones'}	50	False	Solo
29SyMC0plk6qw8NMF7lfRL	You Really Got Me - Mono Mix	('You Really Got Me', 'The Kinks')	{'1SQRv42e4PjEYfPhS0Tk9E': 'The Kinks'}	70	False	Solo
4rsKhoMc39uqidchBeZjVw	Black Night - Single Version	('Black Night', 'Bobby Bland')	{'48nwxUvPJZkm8uPa7xMzmj': 'Bobby "Blue" Bland'}	3	False	Solo
7H8VmgeUtAzVG9jyEyyMR1	Listen Lonely Girl - Mono Version	('Listen Lonely Girl', 'Johnny Mathis')	{'21LGsW7bziR4Ledx7WZ1Wf': 'Johnny Mathis'}	5	False	Solo
4yF1MMnWN4jNRo3CvzsvDd	S-W-I-M (Alternate Version)	('S-W-I-M', 'Bobby Freeman')	{'5oMWW19j0AXl7Sy4Xn9rmg': 'Bobby Freeman'}	0	False	Solo
39iaxmiWL0reOq6EHpy5v2	Rome Will Never Leave You (From "Dr. Kildare")	('Rome Will Never Leave You', 'Richard Chamberlain')	{'1Kpw1Yu7PGX4iqfmL1qbJ0': 'Richard Chamberlain'}	1	False	Solo
6cOqpWTPqrsQEsRWt1WIg0	Let It Be Me (Originally Performed by Jerry Butler & Betty Everett) - Instrumental	('Let It Be Me', 'Betty Everett & Jerry Butler')	{'3CtgjasLNN3Ym8SHm5JuJn': u"Singer's Edge Karaoke"}	0	False	Solo
4CwZNf5xaxlkPW6Mx1mT5O	I Had A Talk With My Man Last Night	('I Had A Talk With My Man', 'Mitty Collier')	{'0nDEW2hmRliyOfxJwO2CL9': 'Mitty Collier'}	12	False	Solo
1wlmzIQgzbMcTPPmlRfLLz	High Heel Sneakers - Live At The Municipal Auditorium, Birmingham, Alabama/1964	('High Heel Sneakers', 'Jerry Lee Lewis')	{'2zyz0VJqrDXeFDIyrfVXSo': 'Jerry Lee Lewis'}	5	False	Solo
5EcTquYCWCDc7EM8YXFU7M	Heartbreak Hill - Demo For Fats Domino	('Heartbreak Hill', 'Fats Domino')	{'5Ikti72e24GFKzTNdtpnoX': 'Otis Blackwell'}	2	False	Solo
2WKXRmkJX3gtOqSzd2iRyB	Pearly Shells (Popo O Ewa) [Originally Performed by Burl Ives] [Vocal Version]	('Pearly Shells (Popo O Ewa)', 'Burl Ives')	{'76XE4h4VXk8KbLJallt9Ym': 'Mega Tracks Karaoke Band'}	0	False	Solo
5J2CHimS7dWYMImCHkEFaJ	A Hard Day's Night - Remastered 2009	("A Hard Day's Night", 'The Beatles')	{'3WrFJ7ztbogyGnTHbHJFl2': 'The Beatles'}	67	False	Solo
5S49DbsBNWtQ2PdP88zNvo	C'Mon And Swim, 1970	("C'mon And Swim", 'Bobby Freeman')	{'5oMWW19j0AXl7Sy4Xn9rmg': 'Bobby Freeman'}	0	False	Solo
6fLTxkL2wgC40fBM6IIe7r	It's All Over Now - Mono Version	("It's All Over Now", 'The Rolling Stones')	{'22bE4uQ6baNwSHPVcDxLCe': 'The Rolling Stones'}	45	False	Solo
7FZ74G5LenMZSJH22TgcjU	How Do You Do It? - Mono	('How Do You Do It?', 'Gerry And The Pacemakers')	{'3UmBeGyNwr4iDWi1vTxWi8': 'Gerry & The Pacemakers'}	35	False	Solo
6ev126IuTYVv5D1JejqDaH	Farmer John - Live	('Farmer John', 'The Premiers')	{'7j1U73GyJma4AM3T5C7Dmc': 'The Premiers'}	3	False	Solo
2hS2lJrCKNWJfKZdaxzjS9	You're My Remedy - Single Version / Stereo	("You're My Remedy", 'The Marvelettes')	{'0MponVSpW81oLvJZ53vYZH': 'The Marvelettes'}	16	False	Solo
23kC1wLVajqmlKE0gTVGMI	Hey Harmonica Man - Single Version	('Hey Harmonica Man', 'Stevie Wonder')	{'7guDJrEfX3qb6FEbdPA5qi': 'Stevie Wonder'}	12	False	Solo
1qQ4XkQfOAkVqwcDwvTyMQ	Little Children (In The Style Of Billy J. Kramer With The Dakotas)	('Little Children', 'Billy J. Kramer With The Dakotas')	{'6OFiYrxwbrvFTqbU4VWyzU': 'Ameritz Karaoke Band'}	0	False	Solo
3VbGCXWRiouAq8VyMYN2MI	Love Me Do - Remastered 2009	('Love Me Do', 'The Beatles')	{'3WrFJ7ztbogyGnTHbHJFl2': 'The Beatles'}	67	False	Solo
3cFPZOvrPdyjmZSoXh09Db	It's A Sin To Tell A Lie - 2011 Remaster	("It's A Sin To Tell A Lie", 'Tony Bennett')	{'2lolQgalUvZDfp5vvVtTYV': 'Tony Bennett'}	5	False	Solo
4jR1ubOUrzx7GOmHpRCxRa	The Taste of Tears	('Taste Of Tears', 'Johnny Mathis')	{'21LGsW7bziR4Ledx7WZ1Wf': 'Johnny Mathis'}	5	False	Solo
0jh7P3NvKOE32ogmDRjrwc	I Knew It All The Time (1962 Single Version)	('I Knew It All The Time', 'The Dave Clark Five')	{'2HBbky0Z08ZcCKVsXWbNE4': 'The Dave Clark Five'}	6	False	Solo
4upTb0sptRtKPnYjRW5drK	My Girl Sloopy - Live At The Uptown Philadelphia 1964	('My Girl Sloopy', 'The Vibrations')	{'3BLqcKdqgBI3oJvVg7Odz8': 'The Vibrations'}	1	False	Solo
1T9ioGKEPXIyMtRL7pOO4l	Ain't That Just Like Me - Mono Version	("Ain't That Just Like Me", 'The Searchers')	{'4QmkLL9JOqM9dusHS1Hghe': 'The Searchers'}	7	False	Solo
6nEkxYIEnrbYH7h1hJ8Xn6	She Loves You - Mono / Remastered	('She Loves You', 'The Beatles')	{'3WrFJ7ztbogyGnTHbHJFl2': 'The Beatles'}	66	False	Solo
6EHuOufBeL6vk3TvVJB5qo	Please Please Me - Remastered 2009	('Please Please Me', 'The Beatles')	{'3WrFJ7ztbogyGnTHbHJFl2': 'The Beatles'}	59	False	Solo
1euKWJfJSfPhgSendPrcXb	From Me To You - Mono / Remastered	('From Me To You', 'The Beatles')	{'3WrFJ7ztbogyGnTHbHJFl2': 'The Beatles'}	58	False	Solo
4TkywTLvVmJH41jxRRXcDP	He's A Good Guy (Yes He Is) - Single Version	("He's A Good Guy (Yes He Is)", 'The Marvelettes')	{'0MponVSpW81oLvJZ53vYZH': 'The Marvelettes'}	14	False	Solo
1FYsHsqLlTiUxcDqQqhy2H	Live Wire - Single Version / Mono	('Live Wire', 'Martha & The Vandellas')	{'1Pe5hlKMCTULjosqZ6KanP': 'Martha Reeves & The Vandellas'}	16	False	Solo
0qr77Nfice5jmmGCfmove4	Lazy Lady (In the Style of Fats Domino) [Karaoke Version]	('Lazy Lady', 'Fats Domino')	{'7qNB6t3DHHTEt9EplIzpdi': 'Ameritz Countdown Karaoke'}	0	False	Solo
78Uz5O2o00RpnNNlvOMl7K	A Fool Never Learns - Single Version	('A Fool Never Learns', 'Andy Williams')	{'4sj6D0zlMOl25nprDJBiU9': 'Andy Williams'}	16	False	Solo
0k7GI2nDBOnwlExEY2deO7	The Nitty Gritty (From the "DFS - Autumn/Winter Collection 2016" TV Advert) - Remastered	('The Nitty Gritty', 'Shirley Ellis')	{'4GO3ufZJ7YsEnQ3PiML2Dg': 'Shirley Ellis'}	17	False	Solo
4RpzG7AtTknnq1yGNSmo3w	The Little Boy - 2011 Remaster	('The Little Boy', 'Tony Bennett')	{'2lolQgalUvZDfp5vvVtTYV': 'Tony Bennett'}	1	False	Solo
6EclIlaDBBDzQPUYLJpDXr	Stranger In Your Arms - 2010 Remaster	('Stranger In Your Arms', 'Bobby Vee')	{'5MX2l6ewjOaeWn1lYNhzlO': 'Bobby Vee'}	2	False	Solo
0N76QYbwzg6WLNNjJiDhgX	As Long As I Know He's Mine - Single Version/Stereo	("As Long As I Know He's Mine", 'The Marvelettes')	{'0MponVSpW81oLvJZ53vYZH': 'The Marvelettes'}	16	False	Solo
2NbqctVEPkPB1p6ONwzSBA	Today's Teardrops - Remastered	("Today's Teardrops", 'Rick Nelson')	{'73sSFVlM6pkweLXE8qw1OS': 'Ricky Nelson'}	11	False	Solo
5FTCKvxzqy72ceS4Ujux4N	What's My Name?	("What's My Name?", 'Rihanna Featuring Drake')	{'5pKCCKE2ajJHZ9KAiaK11H': 'Rihanna', '3TVXtAsR1Inumwj472S9r4': 'Drake'}	65	False	Collaboration
5Cs55JEAsk7oSLnniBwI2x	Beautiful Lasers (2 Ways) (feat. MDMA)	('Beautiful Lasers (2 Ways)', 'Lupe Fiasco Featuring MDMA')	{'3YEJ9dU5Oz0LZS2gB2RlNO': 'MDMA', '01QTIT5P1pFP3QnnFSdsJf': 'Lupe Fiasco'}	39	True	Collaboration
7z73ehYAn9O1XP9XlCqVtd	Who Dat Girl (feat. Akon)	('Who Dat Girl', 'Flo Rida Featuring Akon')	{'0z4gvV4rjIZ9wHck67ucSV': 'Akon', '0jnsk9HBra6NMjO2oANoPY': 'Flo Rida'}	57	False	Collaboration
1U8Ho1nOzKXYDvfigOuHG4	Kush - Main	('Kush', 'Dr. Dre Featuring Snoop Dogg & Akon')	{'0z4gvV4rjIZ9wHck67ucSV': 'Akon', '7hJcb9fa4alzcOq3EaNPoG': 'Snoop Dogg', '6DPYiyq5kWVQS4RGwxzPC7': 'Dr. Dre'}	61	True	Collaboration
5PEleSkK4p4E1sx3x7cOLt	I Just Had Sex	('I Just Had Sex', 'The Lonely Island Featuring Akon')	{'0z4gvV4rjIZ9wHck67ucSV': 'Akon', '1f5GqyOPo0CkotzzRwviBu': 'The Lonely Island'}	54	True	Collaboration
0P8qiUt6Of1XGHShZzvURU	Bass Down Low	('Bass Down Low', 'Dev Featuring The Cataracs')	{'7Ip2u3e5Nv6fFb5xyIHxEE': 'DEV', '7C64wNX3howEFZjAYRKsfP': 'The Cataracs'}	39	True	Collaboration
3wGnGk9AtI0HFunOexdOIT	Who's That Chick? (feat. Rihanna)	("Who's That Chick?", 'David Guetta Featuring Rihanna')	{'1Cs0zKBU1kc0i8ypK3B9ai': 'David Guetta'}	47	False	Solo
5W7xC99N2Zzfh69r7I7zWK	Aston Martin Music	('Aston Martin Music', 'Rick Ross Featuring Drake & Chrisette Michele')	{'1sBkRIssrMs1AbVkOJbc7a': 'Rick Ross', '3TVXtAsR1Inumwj472S9r4': 'Drake', '3YJMzGjAm245zwJooY7PEj': 'Chrisette Michele'}	66	True	Collaboration
5AcOdoDOQOKtPlAM1FqBO8	Words I Never Said (feat. Skylar Grey)	('Words I Never Said', 'Lupe Fiasco Featuring Skylar Grey')	{'4utLUGcTvOJFr6aqIJtYWV': 'Skylar Grey', '01QTIT5P1pFP3QnnFSdsJf': 'Lupe Fiasco'}	49	True	Collaboration
0XMRXfJjiQ8sav03tUecd9	Make a Movie (feat. Chris Brown)	('Make A Movie', 'Twista Featuring Chris Brown')	{'6vbY3hOaCAhC7VjucswgdS': 'Twista', '7bXgB6jMjp9ATFy66eO08Z': 'Chris Brown'}	38	True	Collaboration
2IpGdrWvIZipmaxo1YRxw5	Bottoms Up (feat. Nicki Minaj)	('Bottoms Up', 'Trey Songz Featuring Nicki Minaj')	{'2iojnBLj0qIMiKPvVhLnsH': 'Trey Songz', '0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj'}	67	True	Collaboration
2U0tVw78WKa3Xd9NhBEwMF	Fire Flame	('Fire Flame', 'Birdman Featuring Lil Wayne')	{'55Aa2cqylxrFIXC767Z865': 'Lil Wayne', '35sCXuy5gN6Or69rZ9vqBs': 'Birdman'}	38	True	Collaboration
2uhaDVmfG7pT94VO5jl2r4	Lo Mejor de Mi Vida Eres Tú	('Lo Mejor De Mi Vida Eres Tu', 'Ricky Martin Featuring Natalia Jimenez')	{'7slfeZO9LsJbWgpkIoXBUJ': 'Ricky Martin', '0j8QSBQZ9MNSGjHr1Vll1R': 'Natalia Jiménez'}	54	False	Collaboration
1kMuU3TNQvHbqvXCWBodmP	Right Above It	('Right Above It', 'Lil Wayne Featuring Drake')	{'55Aa2cqylxrFIXC767Z865': 'Lil Wayne', '3TVXtAsR1Inumwj472S9r4': 'Drake'}	65	True	Collaboration
6JMu5Aou3halbknIpdWrLt	Roman's Revenge	("Roman's Revenge", 'Nicki Minaj Featuring Eminem')	{'0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj', '7dGJo4pcD2V6oG8kP0tJRR': 'Eminem'}	44	True	Collaboration
3Q8zopc4ABXhysDb1sgLVW	Porn Star Dancing	('Porn Star Dancing', 'My Darkest Days Featuring Zakk Wylde')	{'1AeC9AuzqGc3IXMC2T5xny': 'Zakk Wylde', '64g59lHsc4g2jMFokrKDGW': 'My Darkest Days'}	64	False	Collaboration
6XAA7T9VHcqKQSzjmXAJ8o	That's All She Wrote (feat. Eminem)	("That's All She Wrote", 'T.I. Featuring Eminem')	{'4OBJLual30L7gRl5UkeRcT': 'T.I.', '7dGJo4pcD2V6oG8kP0tJRR': 'Eminem'}	67	True	Collaboration
6wN4nT2qy3MQc098yL3Eu9	Deuces (feat. Tyga & Kevin McCall)	('Deuces', 'Chris Brown Featuring Tyga & Kevin McCall')	{'5LHRHt1k9lMyONurDHEdrp': 'Tyga', '2teIxF2qgr0rYmTTMKiZ7s': 'Kevin McCall', '7bXgB6jMjp9ATFy66eO08Z': 'Chris Brown'}	64	True	Collaboration
4kTLpAbhuEGHAAdDjOIWaa	Pursuit Of Happiness (Nightmare)	('Pursuit Of Happiness (Nightmare)', 'Kid Cudi Featuring MGMT & Ratatat')	{'0fA0VVWsXO9YnASrzqfmYu': 'Kid Cudi', '0SwO7SWeDHJijQ3XNS7xEE': 'MGMT', '57dN52uHvrHOxijzpIgu3E': 'Ratatat'}	61	True	Collaboration
1A0qqpBZTPWO2H7tyOBqlE	Loving You No More	('Loving You No More', 'Diddy - Dirty Money Featuring Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake', '2QYEvpsWUOjqaYuxDPTCmV': 'Diddy - Dirty Money'}	38	False	Collaboration
42k1KeBehAd83lrGt1okiC	Loca	('Loca', 'Shakira Featuring Dizzee Rascal')	{'0EmeFodog0BfCgMzAIvKQp': 'Shakira', '52aHqEQZ802daFzuMHfcES': 'El Cata'}	62	False	Collaboration
7yNK27ZTpHew0c55VvIJgm	Dark Fantasy	('Dark Fantasy', 'Kanye West Featuring Teyana Taylor, Nicki Minaj & Bon Iver')	{'5K4W6rqBFWDnAN6FQUkS6x': 'Kanye West'}	63	True	Solo
1Vot6YSxInL52SGTN0XN9n	Hot Tottie (feat. Jay-Z)	('Hot Tottie', 'Usher Featuring Jay-Z')	{'23zg3TcAtWQy7J6upgbUnj': 'Usher', '3nFkdlSjzX9mRTtwJOzDYB': 'JAY Z'}	43	False	Collaboration
2BuJG2fuvyTOMRyNHo0P17	Liv Tonight	('Liv Tonight', 'Nelly Featuring Keri Hilson')	{'2gBjLmx6zQnFGQJCAQpRgw': 'Nelly', '63wjoROpeh5f11Qm93UiJ1': 'Keri Hilson'}	30	True	Collaboration
5QemHQxj7PRkrw8lJl2W7C	Scott Mescudi Vs. The World	('Scott Mescudi Vs. The World', 'Kid Cudi Featuring Cee-Lo')	{'0fA0VVWsXO9YnASrzqfmYu': 'Kid Cudi', '5nLYd9ST4Cnwy6NHaCxbj8': 'CeeLo Green'}	50	True	Collaboration
0yJpq0T48tKm6YPfSx2qnu	Get Back Up (feat. Chris Brown)	('Get Back Up', 'T.I. Featuring Chris Brown')	{'4OBJLual30L7gRl5UkeRcT': 'T.I.', '7bXgB6jMjp9ATFy66eO08Z': 'Chris Brown'}	42	True	Collaboration
1ERCOXHQcoLSTlgmNTlcrR	2012 (It Ain't The End)	("2012 (It Ain't The End)", 'Jay Sean Featuring Nicki Minaj')	{'4pADjHPWyrlAF0FA7joK2H': 'Jay Sean', '0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj'}	51	False	Collaboration
7dXKdjpOaH2iwfFKmUj7aq	Speak Now	('Speak Now', 'Taylor Swift')	{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'}	52	False	Solo
28gIO6msEpMiz8D8uk4zvr	Rap Song	('Rap Song', 'T-Pain Featuring Rick Ross')	{'1sBkRIssrMs1AbVkOJbc7a': 'Rick Ross', '3aQeKQSyrW4qWr35idm0cy': 'T-Pain'}	32	True	Collaboration
35QGdv6aFbIaLM0Ozr3rHt	B.M.F. (Blowin' Money Fast)	("B.M.F. (Blowin' Money Fast)", 'Rick Ross Featuring Styles P')	{'1sBkRIssrMs1AbVkOJbc7a': 'Rick Ross', '2x8KDZdSONA3872CnhaAlX': 'Styles P'}	54	True	Collaboration
1lQCuKjONE0qcCrh3Wd3Ik	Got Your Back	('Got Your Back', 'T.I. Featuring Keri Hilson')	{'63wjoROpeh5f11Qm93UiJ1': 'Keri Hilson'}	53	True	Solo
6KiAEdLLo268B0ZKk8Ze2c	Move That Body	('Move That Body', 'Nelly Featuring T-Pain & Akon')	{'2gBjLmx6zQnFGQJCAQpRgw': 'Nelly', '0z4gvV4rjIZ9wHck67ucSV': 'Akon', '3aQeKQSyrW4qWr35idm0cy': 'T-Pain'}	46	False	Collaboration
2k79z9A1dbdQ8gQG8M1Zz5	Gonorrhea	('Gonorrhea', 'Lil Wayne Featuring Drake')	{'55Aa2cqylxrFIXC767Z865': 'Lil Wayne', '3TVXtAsR1Inumwj472S9r4': 'Drake'}	46	True	Collaboration
1lIVUZkvFCQy4wxSvNF2LE	What's Wrong With Them	("What's Wrong With Them", 'Lil Wayne Featuring Nicki Minaj')	{'55Aa2cqylxrFIXC767Z865': 'Lil Wayne', '0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj'}	38	True	Collaboration
2zOWuWdyuMqOoboNRKlJO0	Pretty Boy Swag	('Pretty Boy Swag', "Soulja Boy Tell'em")	{'6GMYJwaziB4ekv1Y6wCDWS': 'Soulja Boy'}	64	True	Solo
05Q8DT8pyXJrxI6kCLzjdh	Break My Bank (feat. Iyaz)	('Break My Bank', 'New Boyz Featuring Iyaz')	{'1ZKqrja0WvbSssYNFO3lzs': 'New Boyz', '5tKXB9uuebKE34yowVaU3C': 'Iyaz'}	34	True	Collaboration
6XkuklKiHYVTlVvWlTgQYP	Erase Me - Main	('Erase Me', 'Kid Cudi Featuring Kanye West')	{'0fA0VVWsXO9YnASrzqfmYu': 'Kid Cudi', '5K4W6rqBFWDnAN6FQUkS6x': 'Kanye West'}	67	True	Collaboration
3rLIv187BhjyweFe89SgLn	Somebody To Love	('Somebody To Love', 'Justin Bieber Featuring Usher')	{'1uNFoZAHBGtllmzznpCI3s': 'Justin Bieber'}	64	False	Solo
7ElF5zxOwYP4qVSWVvse3W	Break Your Heart	('Break Your Heart', 'Taio Cruz Featuring Ludacris')	{'6MF9fzBmfXghAz953czmBC': 'Taio Cruz'}	69	False	Solo
1SQGx4GPml33ywGdNDMuBg	Gettin' Over You (feat. Fergie & LMFAO)	("Gettin' Over You", 'David Guetta & Chris Willis Featuring Fergie & LMFAO')	{'3r17AfJCCUqC9Lf0OAc73G': 'Fergie', '1Cs0zKBU1kc0i8ypK3B9ai': 'David Guetta', '2qSEpijpT3YSXgxcXac1ly': 'Chris Willis', '3sgFRtyBnxXD5ESfmbK4dl': 'LMFAO'}	39	False	Collaboration
5rXDTihGQ3TkYE3pmraAmH	ROCKSTAR 101	('Rockstar 101', 'Rihanna Featuring Slash')	{'4Cqia9vrAbm7ANXbJGXsTE': 'Slash', '5pKCCKE2ajJHZ9KAiaK11H': 'Rihanna'}	48	True	Collaboration
0NC8RcLp8ibhwsvUDn7wW1	Bed Intruder Song	('Bed Intruder Song', 'Antoine Dodson & The Gregory Brothers Featuring Kelly Dodson')	{'3rhkghmBZVTNwfxwmt3UoL': 'Antoine Dodson', '0V8tQXWkKPD5SxsB2moGew': 'The Gregory Brothers'}	32	True	Collaboration
7yzSijmAyOMBcHrK6Tfsoe	Hello Good Morning	('Hello Good Morning', 'Diddy - Dirty Money Featuring T.I.')	{'4OBJLual30L7gRl5UkeRcT': 'T.I.', '2QYEvpsWUOjqaYuxDPTCmV': 'Diddy - Dirty Money'}	43	True	Collaboration
4L0nc0tHfDjr3HlAm1EFeu	Lay Me Down	('Lay Me Down', 'The Dirty Heads Featuring Rome')	{'14s7GwtIinwKEtNA1hKpzr': 'Rome of Sublime', '6GkJh85o22LfD2vgL9DP6f': 'Dirty Heads'}	59	True	Collaboration
5fc3CYrNkLym4ifJgnJtmv	Sex Room	('Sex Room', 'Ludacris Featuring Trey Songz')	{'2iojnBLj0qIMiKPvVhLnsH': 'Trey Songz', '3ipn9JLAPI5GUEo4y4jcoi': 'Ludacris'}	43	True	Collaboration
6u5M4jPpYkoRV4vVHDQvkd	All I Do Is Win	('All I Do Is Win', 'DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross')	{'0QHgL1lAIqAw0HtD7YldmP': 'DJ Khaled'}	66	True	Solo
3bMNprrp2JDKZsGbiXpsJl	My Chick Bad	('My Chick Bad', 'Ludacris Featuring Nicki Minaj')	{'3ipn9JLAPI5GUEo4y4jcoi': 'Ludacris', '0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj'}	63	True	Collaboration
1Oenqmtbzt331Pgv0ODfS2	Outta Your Mind	('Outta Your Mind', 'Lil Jon Featuring LMFAO')	{'7sfl4Xt5KmfyDs2T3SVSMK': 'Lil Jon', '3sgFRtyBnxXD5ESfmbK4dl': 'LMFAO'}	53	True	Collaboration
7kNlRLC9PEH8nXMVawssMx	Won't Back Down	("Won't Back Down", 'Eminem Featuring P!nk')	{'1KCSPY1glIKqW2TotWuXOR': 'P!nk', '7dGJo4pcD2V6oG8kP0tJRR': 'Eminem'}	59	True	Collaboration
66h8hB4In6t725WtAPL23J	Talkin’ 2 Myself	("Talkin' 2 Myself", 'Eminem Featuring Kobe')	{'0JvIgRftY6CoKCwDpgZ4I1': 'Kobe Honeycutt', '7dGJo4pcD2V6oG8kP0tJRR': 'Eminem'}	58	True	Collaboration
55YHftnlehUQQJoTSLKCxj	Up All Night	('Up All Night', 'Drake Featuring Nicki Minaj')	{'3TVXtAsR1Inumwj472S9r4': 'Drake', '0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj'}	55	True	Collaboration
4pUUhsc8fmZqnsPaOSU5CP	Fireworks	('Fireworks', 'Drake Featuring Alicia Keys')	{'3DiDSECUqqY1AuBP8qtaIa': 'Alicia Keys', '3TVXtAsR1Inumwj472S9r4': 'Drake'}	47	True	Collaboration
2sdarYql1R0GAdFsdb4LDM	Lil Freak	('Lil Freak', 'Usher Featuring Nicki Minaj')	{'23zg3TcAtWQy7J6upgbUnj': 'Usher', '0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj'}	51	False	Collaboration
3bvVm2LbaW5OHN4llakfmY	Woohoo	('Woohoo', 'Christina Aguilera Featuring Nicki Minaj')	{'0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj', '1l7ZsJRRS8wlW3WfJfPfNS': 'Christina Aguilera'}	45	True	Collaboration
030OCtLMrljNhp8OWHBWW3	Hey Daddy (Daddy's Home)	("Hey Daddy (Daddy's Home)", 'Usher Featuring Plies')	{'23zg3TcAtWQy7J6upgbUnj': 'Usher'}	57	False	Solo
00qyVgLK2j92HYoFaNCnVD	Dirty Picture	('Dirty Picture', 'Taio Cruz Featuring Ke$ha')	{'6MF9fzBmfXghAz953czmBC': 'Taio Cruz', '6LqNN22kT3074XbTVUrhzX': 'Kesha'}	42	False	Collaboration
1wkGTsSqUhvvXgi0yX9haQ	Say Aah (feat. Fabolous)	('Say Aah', 'Trey Songz Featuring Fabolous')	{'2iojnBLj0qIMiKPvVhLnsH': 'Trey Songz', '0YWxKQj2Go9CGHCp77UOyy': 'Fabolous'}	57	False	Collaboration
1GxvjSEB6lQOLz2KITn32r	Super High	('Super High', 'Rick Ross Featuring Ne-Yo')	{'21E3waRsmPlU7jZsS13rcj': 'Ne-Yo', '1sBkRIssrMs1AbVkOJbc7a': 'Rick Ross'}	40	True	Collaboration
3cSuhzV7wKX5diQ8hos78P	Steady Mobbin	("Steady Mobbin'", 'Young Money Featuring Gucci Mane')	{'13y7CgLHjMVRMDqxdx0Xdo': 'Gucci Mane', '5OrB6Jhhrl9y2PK0pSV4VP': 'Young Money'}	63	True	Collaboration
7Bs3eQv2Z0ZQaAWaBK9N1X	Pyramid (feat. Iyaz)	('Pyramid', 'Charice Featuring Iyaz')	{'0AuZVHIr5WSEBbBLZwWwWc': 'Charice', '5tKXB9uuebKE34yowVaU3C': 'Iyaz'}	48	False	Collaboration
3iL2l5gUqyPS6vDwJFgJTR	BedRock	('BedRock', 'Young Money Featuring Lloyd')	{'5OrB6Jhhrl9y2PK0pSV4VP': 'Young Money', '1Xfmvd48oOhEWkscWyEbh9': 'Lloyd'}	69	True	Collaboration
77q65VGEbRnJlnX50UfnZS	Drop The World	('Drop The World', 'Lil Wayne Featuring Eminem')	{'55Aa2cqylxrFIXC767Z865': 'Lil Wayne', '7dGJo4pcD2V6oG8kP0tJRR': 'Eminem'}	58	True	Collaboration
1HS7GTjTPbYX26wKOBbD1b	Sexy Chick (feat. Akon)	('Sexy Chick', 'David Guetta Featuring Akon')	{'0z4gvV4rjIZ9wHck67ucSV': 'Akon', '1Cs0zKBU1kc0i8ypK3B9ai': 'David Guetta'}	45	False	Collaboration
2p7d0uUYwxubdcQGrWmZSv	Hillbilly Bone (feat. Trace Adkins)	('Hillbilly Bone', 'Blake Shelton Featuring Trace Adkins')	{'1UTPBmNbXNTittyMJrNkvw': 'Blake Shelton'}	34	False	Solo
4YAtIop3U0HsJ7jE94BCmX	All The Way Turnt Up	('All The Way Turnt Up', "Roscoe Dash Featuring Soulja Boy Tell'em")	{'6GMYJwaziB4ekv1Y6wCDWS': 'Soulja Boy', '0bfX8pF8kuHNCs57Ms4jZb': 'Roscoe Dash'}	46	False	Collaboration
6bbbvbFBE4ACieC5R3548R	Tie Me Down (feat. Ray J)	('Tie Me Down', 'New Boyz Featuring Ray J')	{'6gbGGM0E8Q1hE511psqxL0': 'Ray J', '1ZKqrja0WvbSssYNFO3lzs': 'New Boyz'}	40	True	Collaboration
