artist_id	name	followers	popularity	artist_type	main_genre	genres	image_url
13ACz7DIictCpSYGglNTHs	Philanthrope	21207	70	-	chillhop	['chillhop', 'lo-fi beats']	https://i.scdn.co/image/a0b000363142c5c447d4c2bc9a355221877f74a2
7daSp9zXk1dmqNxwKFkL35	Kupla	15072	66	-	chillhop	['chillhop', 'lo-fi beats']	https://i.scdn.co/image/2b3ed8ef6fa77e3924f76cbcbe66f7d926f85162
15YnmlNukYCFvwaFnoDwwV	José Luis Rodríguez	295015	61	-	bolero	['bolero', 'latin pop', 'pop romantico']	https://i.scdn.co/image/304492aa90ff485e69a5c22547a7bfe15332c3ba
1fbkVAnlEb34awQtWEDa6W	Jeremy Zuckerman	5634	40	-	-	[]	https://i.scdn.co/image/46f9cc9423a3e89a3bc0eae166e753db06aec0b5
6sM2JCBjZprP7JLMTZZSxX	Hum	29298	42	-	alternative pop	['alternative pop', 'emo', 'post-hardcore']	https://i.scdn.co/image/9f2de5ad3f11d61773bc3c2b69b221e1aeb3ba21
7wQuMWSrWwc3R7vNWh84k9	Kai Rosenkranz	602	8	-	-	[]	https://i.scdn.co/image/7de490798ca9148ab4922dc0fca76cb660f4ec93
4nlqDmbzFzbNITaqjJv7D7	The Sundays	70525	51	band	alternative pop	['alternative pop', 'alternative rock', 'dream pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock']	https://i.scdn.co/image/d11ee55598e458475cf9b34ce3bc7ffde96aceb4
0RYyGExpy57GLGa1GtFoVo	Nino Rota	47209	54	-	classic soundtrack	['classic soundtrack', 'italian soundtrack', 'vintage italian soundtrack']	https://i.scdn.co/image/052de04a5c66dfd07db0b04e46208cc9af16b9fd
1gxG8dxYpWw4KpYkH3TFgq	Tommy Tallarico	2187	28	-	-	[]	https://i.scdn.co/image/62c414db60ee12533b27aee6dd5a89a849bc664d
4rB5wLJLaXdMrXaYsOYLmK	Barney	24049	55	-	cartoon	['cartoon', "children's music"]	https://i.scdn.co/image/71c8ff29c80e03a9dcff730a832681c769743690
6RJYPm4gcrIuOjQiqu9VXu	Sandi Patty	39613	44	singer	christian music	['christian music', 'christian relaxative', 'worship']	https://i.scdn.co/image/fd5fe53c1d5727fc45812c9be3c2d68864fff4c7
1dHjpeh9OKBf1Jfg8dmO1T	Denis Leary	15656	38	singer	comedy	['comedy', 'comic']	https://i.scdn.co/image/1f34b73d35d7bbbbaaedec37b24cd8501363c41f
1mmySIC8yK07j45SHfySfM	Studio Musicians	2929	38	-	-	[]	https://i.scdn.co/image/ee873330d07c48f38c82f8d1327699f4a19331db
3WelTIRY2ET1Xhze34RVG9	The Psycho Realm	66876	46	band	chicano rap	['chicano rap', 'conscious hip hop', 'hardcore hip hop']	https://i.scdn.co/image/db5e7ab30c2e5662988d489334fbee00b9b2a257
4vdt8TD56jjQfmxFCmhubX	OMC	10693	57	band	nz pop	['nz pop']	https://i.scdn.co/image/279952935dfbf8cdb84a82dc8a3a05e36cd71056
5QieUEtijtUF3ABBp5JVYP	Keali'i Reichel	19660	49	-	hawaiian	['hawaiian', 'jawaiian', 'tahitian']	https://i.scdn.co/image/19753be344f12cea9f151e7f738a678f142a9eca
6bvzW28MI89yFg4k5NTkR3	RBL Posse	56663	44	band	gangster rap	['gangster rap', 'hyphy', 'west coast rap', 'west coast trap']	https://i.scdn.co/image/c6e855818933a88352957c3fddb28c5ecf866e65
0k8Ugg3yjlhOAEikLmXyUx	Lawrence Foster	433	38	-	orchestral performance	['orchestral performance']	https://i.scdn.co/image/9e7e8d644e889e74e2978cfd104e422e8cf45496
41fjoh5NjJhlDHYIUb9Hsk	Trio Parada Dura	327481	60	-	sertanejo	['sertanejo', 'sertanejo pop', 'sertanejo tradicional', 'sertanejo universitario']	https://i.scdn.co/image/94f15207b6e3f0cdbcbe7a568d7e67a91efcd60b
4trFlc6c04qfpnCGvlqFCV	Organized Konfusion	26787	31	duo	alternative hip hop	['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap']	https://i.scdn.co/image/f14234deecd2c37eb125d8d3138af0332cbd8cec
13UhfW7GPizrArBwq7ugps	Rich Mullins	50899	45	singer	ccm	['ccm', 'christian alternative rock', 'christian music', 'deep christian rock', 'roots worship', 'worship']	https://i.scdn.co/image/53999aa1d856d80d96095b2f38755e88dd3aeac3
6gJo8uPRrP4oYa63Px8a2o	Pessi Levanto	37	3	-	nordic soundtrack	['nordic soundtrack']	https://i.scdn.co/image/a2b5962a0ccdf4f31677193e8ec23845790df292
0KVR8D2dx5Td8ONhNZRLkM	Mass Anthem	9726	49	-	anthem worship	['anthem worship', 'ccm', 'christian pop']	https://i.scdn.co/image/c4c4f23960a132091e285929d5667855ad11295b
6KnIBNJz25ik5sGjtvYFEi	Ant Banks	42571	40	band	g funk	['g funk', 'gangster rap', 'hyphy', 'west coast rap']	https://i.scdn.co/image/7ef7d65c80e41cf6529fe405ea41d8d038347504
4DxqFlOOim2Hu2kdtAk8Rj	John Lingard	186	15	-	-	[]	https://i.scdn.co/image/10aec60d94cac3e57008363f187a7ad1efd9bc6c
6edzoyx2aOvZpdFeCCWU1t	Rampage	3876	41	-	-	[]	https://i.scdn.co/image/86f806fdce8dabc6efb7bf73ee901d8a82a0b0ae
1lO13Grp3I1AsIbcACRWvv	K's Choice	40917	47	band	alternative pop	['alternative pop', 'belgian rock', 'dutch rock', 'lilith']	https://i.scdn.co/image/f20cffea471d4ecb78cbe69964a73446f23025e6
1jteNNEz2fLM4pF5ezFr5f	Buck-O-Nine	18026	40	band	modern ska punk	['modern ska punk', 'ska', 'ska punk']	https://i.scdn.co/image/75fecbdb0a8225692a4d191df1266456704e61df
3bdKPOFrfxB3NvQyXLfjBt	D-Shot	4389	29	-	g funk	['g funk']	https://i.scdn.co/image/cd5fe97e7182e0e359d8c49c2fc6027e25296e6a
4UGMQyNcbGHYg5CDMKkSw3	Az Yet	126206	43	-	new jack swing	['new jack swing', 'r&b', 'urban contemporary']	https://i.scdn.co/image/d33201211deefd879d7445ebff54cb629e4c3e37
2tEASD9k6JNU7W4mdg2wtF	DJ Pooh	2862	20	rapper	west coast rap	['west coast rap']	https://i.scdn.co/image/8c85548575aa356d3e2054030f9c058d8181fca3
5AANxVyO6dOulHHX5pAWQg	Clay Crosse	10885	27	-	christian alternative rock	['christian alternative rock', 'christian music', 'deep christian rock']	https://i.scdn.co/image/3276c0a0854b99aa12eeeb1d15f09e31f48564b4
0l5OmkXhNcXtfa1W9dTon6	John Berry	20620	38	singer	country	['country']	https://i.scdn.co/image/6c7f45b47e3d98ffefa1c1bfee6fd38eee87eb48
22GqSB0X7gS2be4poGRwr0	Ajay Ideaz	1191	27	-	-	[]	https://i.scdn.co/image/4b5bd883c01d536fae53eed085a3f87a54047f9c
3DS0TGQThT1YDO41N3viID	Kevin Sharp	24840	36	singer	country	['country', 'country road']	https://i.scdn.co/image/bedd2c0580b9ef3fd48b9c35699535154a095997
3ho167y1Ac7ANj2qkbJUCJ	Boot Camp Clik	45540	37	band	alternative hip hop	['alternative hip hop', 'boom bap', 'east coast hip hop', 'hardcore hip hop']	https://i.scdn.co/image/d35c2cd0c8fb3155c29bf50a1ce93569dacdaab4
2AEUF7hpBuvR53wIJXhXk2	Christopher Saint	25	0	-	-	[]	https://i.scdn.co/image/7febca48daa57e6913679c0fcb37e52225276f25
1DptMAbvFajxK4ZObg1OdA	Éric Serra	17765	48	-	french soundtrack	['french soundtrack', 'vintage french electronic']	https://i.scdn.co/image/247b645c1d37508e810834dff83ca4842786c957
7n64REXJrgAZTNmbCZo4RJ	The Mary Nixons	2377	40	-	-	[]	https://i.scdn.co/image/6a3170a27dd3b5250b432dd2fb375f0f85419141
2x7EATekOPhFGRx3syMGEC	The Knocks	114158	68	DJ	alternative dance	['alternative dance', 'edm', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'new french touch', 'nu disco', 'tropical house', 'vapor soul']	https://i.scdn.co/image/4abe77ed305c53a3d55a46ad1ea4bb8c7259867b
0THUMJMWUd5L8os9K6O4FE	World Party	18459	42	band	jangle pop	['jangle pop', 'new wave', 'power pop', 'singer-songwriter']	https://i.scdn.co/image/a9eb7ba26bdf22f39be3b15f6b117325dbd44324
3CHSQs3VEs55OvqxvnU3qh	Joe Satriani , Eric Johnson, Steve Vai	2677	0	-	-	[]	https://i.scdn.co/image/9feda1032e9a5e9c153bc70f2f7d3b4e92a20127
6waZCVSwwE9RQZtBLrE0VL	Jason Petty	24	0	band	-	[]	https://i.scdn.co/image/c1ddd19a28c2f13c4e684cbafca52505a41491ca
7I45cJlgpJa5SLVWqocmjb	Bill Whelan	2416	34	-	celtic	['celtic', 'irish contemporary classical']	https://i.scdn.co/image/6bdfb2639f223b37bfcb44bf706efc2507c1e22c
6UxYW4p6OoRf85fNMupsfV	Ronan Hardiman	14041	51	-	celtic	['celtic', 'irish dance']	https://i.scdn.co/image/0c1a94a0250660f4a34ae2a7f2473b52f3709103
492BTrKk9HdCmjgLZ3vjbo	South Central Cartel	58256	36	band	chicano rap	['chicano rap', 'g funk', 'gangster rap', 'west coast rap']	https://i.scdn.co/image/178e9684df9a380981407d7925fb7c75ca4e7f44
34ABXKUj0gzq7R8vXjCaNj	Funkmaster Flex	74311	43	DJ	east coast hip hop	['east coast hip hop', 'hardcore hip hop', 'hip hop']	https://i.scdn.co/image/5e8506e1d5378b75b6a6a5fb13fafdf1337a453c
0SyLYuJEKjAgh6b6RARhqx	SoulCream	52	8	-	progressive electro house	['progressive electro house']	https://i.scdn.co/image/68ca25109666b75777d253c48718104cc1519af3
7jVdnobjK8xR3M5OeFGbAF	3X Krazy	23563	37	band	g funk	['g funk', 'hyphy', 'west coast rap', 'west coast trap']	https://i.scdn.co/image/59c7384c7bf656b42c7f1fd09942f70572cccee1
1LmsXfZSt1nutb8OCvt00G	Petra	71063	48	-	christian alternative rock	['christian alternative rock', 'christian metal', 'christian music', 'christian rock', 'deep christian rock', 'rock cristiano', 'worship']	https://i.scdn.co/image/060f0927a1f9c73ae7ac122a5a942f2dd5fab4b4
4hz8ohK9ESaFbJBAXvWJGL	Artifacts	34013	52	-	alternative hip hop	['alternative hip hop', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'turntablism']	https://i.scdn.co/image/8f96e7e98754e7d02e0fc002cf2b612af0491551
6lrSLcEw505QjDgOInZSnP	Toby Adkins	19	14	-	-	[]	https://i.scdn.co/image/23e5db8bae6e47780c3dbcaeb1098c77cefe926f
3of4z5k152Et4C0IQ7HUAg	Zitten	6847	35	-	k-indie	['k-indie', 'korean pop']	https://i.scdn.co/image/3d66151f10e6bca3ac39ede181ff1d9a43ddd5d9
1dDKUFwinr4kwEjiznLwdm	The Choir Of Westminster Abbey	3225	38	-	british choir	['british choir', 'choral']	https://i.scdn.co/image/d17c01d6f7dd59e30ecd7f95749bb1da669db111
1yNOfXGQNGjAynk77wv85x	John Lee Hooker	440101	59	singer	blues	['blues', 'blues-rock', 'classic rock', 'delta blues', 'electric blues', 'memphis blues', 'modern blues', 'soul', 'traditional blues']	https://i.scdn.co/image/ed03ad28dfc9dee708810b3404f0db2fa09330c8
7fJy3VGVUCNVGrVrI1nv6x	Sweetback	9400	32	-	neo soul	['neo soul']	https://i.scdn.co/image/797f4606faec35e8a48fd52371f61d5c0b870857
76vZk3TWaVcNiP7H7in9fu	Space	17703	41	-	britpop	['britpop']	https://i.scdn.co/image/7d44b1a8a0d45c827ea3a2e5cbc2982d79e5a0b1
5HAtRoEPUvGSA7ziTGB1cF	The Orb	84217	48	band	drum and bass	['drum and bass', 'electronic', 'intelligent dance music', 'trip hop']	https://i.scdn.co/image/192c2a304e15609c319bceeb3d2200051d21fbec
0CF71zaDOJWCynIkW9bSK8	White Zombie	504962	59	band	alternative metal	['alternative metal', 'alternative rock', 'comic', 'groove metal', 'grunge', 'hard rock', 'industrial metal', 'industrial rock', 'metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock']	https://i.scdn.co/image/1c693c0c08a4ef35cb855e499e0f7fe6a768b8cb
6LgSivOZVfHs4mY4TYobQa	Andrea Di Giovanni	1526	27	-	-	[]	https://i.scdn.co/image/3e9a688dc07f377031f3ce6c788283ec4559ab00
2zMQOJ4Cyl4BYbw6WqaO3h	L7	127464	51	band	alternative rock	['alternative rock', 'grunge', 'post-grunge', 'punk', 'riot grrrl']	https://i.scdn.co/image/f187d9c7c83ec1c968a980a228beae299b493470
6crUnfFtxFx7u9OGE1AHZo	Ponto De Equilíbrio	662073	60	-	brazilian hip hop	['brazilian hip hop', 'brazilian reggae']	https://i.scdn.co/image/266fdaaccc5e86354a619e969722e68d45083a77
7u949uxae0JwfxaKKk2MrB	New Broadway Cast of Chicago The Musical (1997)	1202	0	-	-	[]	https://i.scdn.co/image/25d994d724c5f24c86f4d3b96cf613a6833ffa5f
11Rb0Ax3Q2dZJ7jNlOvxxP	Paul Brandt	41827	49	singer	alberta country	['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country road']	https://i.scdn.co/image/cf1d3a6ff41e34a75deb064f969c345120007b28
0hWRiJV8KlRZvsZeemUJVv	Fun Lovin' Criminals	58856	51	band	electronic	['electronic']	https://i.scdn.co/image/38e9c596ab2bd46c472012984e135aeba756b4db
4Mo3bz36Mm6tKKgkdvZHqY	The Nashville All-Stars	1257	36	band	-	[]	https://i.scdn.co/image/310888339f906b8896249b16ac5b300f3123047f
6bGcpvHbRHg8s0wiNyIZK1	Kula Shaker	114218	50	band	britpop	['britpop']	https://i.scdn.co/image/57c3cc11d3d0eb492511184949725d99c4b1d01b
6CTNhXJKT6SdsQspUDIGiY	Kitaro	129553	52	singer	healing	['healing', 'new age']	https://i.scdn.co/image/8aab8b7c59978e9441b62f26a1e83b8b21fd6b05
0NkyXWGxE3WTFixDSJ39PK	Rosemary Clooney	69320	50	singer	adult standards	['adult standards', 'big band', 'easy listening', 'lounge', 'swing', 'vocal jazz']	https://i.scdn.co/image/5974256cb22557291dcc9c71640bcd47a8c879d8
5vFD7dGfKT0qcTNmcgdP4x	Dirty Dancing High School	593	3	-	-	[]	https://i.scdn.co/image/a5d4184525e4efd1dbe1805711f4327e4644d332
7rrNbG73LuiLdrnWjUBjsY	The Dirty Dancing Allstars	1029	14	-	-	[]	https://i.scdn.co/image/c16dbae9cc1a697918e8e30a83782a7f60f77fd2
7s6a99VSxBxq98rTt1DZB8	Dirty Dancing Orchestra	1018	17	-	-	[]	https://i.scdn.co/image/17c0e197a0ce28f31c55a1f3fdd44eeefe4907a4
63T2P0nIRzAj4rCSwnSC8J	The Lively Ones	11643	47	band	surf music	['surf music']	https://i.scdn.co/image/9899d96d6b456838132d77ef981c5c3638a92d37
3Eby2L5JXvh1LLZhjOdea6	Bulletproof	3998	43	-	neurofunk	['neurofunk', 'nz electronic', 'uptempo hardcore']	https://i.scdn.co/image/7b5517ba4bf127f0561c1bc1b6f0e255e87c0cc5
63qVJSyi0oTYGfS5UgzhQ8	Tiki	460	3	-	-	[]	https://i.scdn.co/image/1daab456aabc7c8e329f247953178f6ba96bf4b2
2YXvdYU3uqlbLRHLI5SFFi	Susan Ashton	8149	38	singer	christian music	['christian music', 'deep christian rock']	https://i.scdn.co/image/6e73740470623d02b11b9b1da86ffc33423ae9ff
4CxobvwTpmfpIEbkYh4pAb	Eric Johnson	126492	53	-	blues-rock	['blues-rock', 'instrumental rock', 'neo classical metal', 'progressive jazz fusion', 'shred']	https://i.scdn.co/image/2dc036c93623eb24dbc9ac5c5d9a4a957133d19f
5iMTJIPXD78N7r7DcDvcFL	James Bonamy	2700	19	-	deep contemporary country	['deep contemporary country']	https://i.scdn.co/image/bde5f315dd394312fc7c6e968bb30d704eced9d4
5wTpMQz4RtF6dFX9blvMDc	Primitive Radio Gods	14993	43	band	pop rock	['pop rock', 'post-grunge']	https://i.scdn.co/image/eb287cbcfd1fdcbed030c2fd0b9f9f9d9486eac3
6RaSfqo4f0b42iNouQeAKK	Tracy Bonham	17070	38	-	boston rock	['boston rock', 'folk-pop', 'lilith']	https://i.scdn.co/image/df09469f8ab1274c803b2b2bc4fad68892c9d3a9
0sS3l3KsCFGat94vdDP45M	Mr. Mike	21542	25	-	dirty south rap	['dirty south rap', 'dirty texas rap']	https://i.scdn.co/image/6610ebde11253b7fbc5e5a8179d51db68720e7c7
0sQP2EMQ2lCrbjwDDQltAX	Facemob	15235	22	band	dirty texas rap	['dirty texas rap']	https://i.scdn.co/image/c3d10b744afd5a277266c1f6b8b2082990d7f852
6vxzsE8bgdSv0QM4WPIuiE	Michael Convertino	288	13	-	-	[]	https://i.scdn.co/image/5e3dc940d44a45f68efc5b3bd24a2e95fbdbd01e
3P8PFi9LRirEf3JiEDOHZM	Akinyele	6028	37	-	east coast hip hop	['east coast hip hop', 'hardcore hip hop']	https://i.scdn.co/image/3f8a7664a829fd9aab72f5f551cc14b06d3989cc
28yWs7I4FXiDyBuHoZqkY8	Rick Trevino	14118	39	-	deep contemporary country	['deep contemporary country']	https://i.scdn.co/image/bec1cf3d1a535cbde7ebd00f980c22d0bbed34a9
1FfiBHnnVZ6WWtUNF5KCWk	Thomas Wander	308	36	-	soundtrack	['soundtrack']	https://i.scdn.co/image/6c691af70b5403add345b4fc4ffb376a8467c02d
7CrDa4z7UgtWJSGLlzyYV8	Harald Kloser	4371	42	-	classic soundtrack	['classic soundtrack', 'scorecore', 'soundtrack']	https://i.scdn.co/image/fd26a7aef21d24f66bc1b0f70145176d4ba392fe
1UGwqiX4QA7R9hNBwzjavF	Superdrag	9529	34	band	alternative pop	['alternative pop', 'alternative rock', 'gbvfi', 'jangle pop', 'power pop']	https://i.scdn.co/image/dc3741fcf598fc72c71bddbc88fe22d8cc41b5c8
2gPLG9mGaU67woC5L0luYA	Lil Ugly Mane	35460	48	singer	alternative hip hop	['alternative hip hop', 'escape room', 'phonk', 'underground hip hop']	https://i.scdn.co/image/61a324619ed2244c29cbca97c4fd27bf18e8bc84
3sN4gtyVr2MeWXHCjQTey6	PFR	5570	25	-	christian music	['christian music', 'deep christian rock']	https://i.scdn.co/image/4073db9e0fc52f9279dc916084a0adaaa6503e65
3Ukr3Ufjg8ygRJv7Ww887f	Screaming Trees	138643	52	band	alternative metal	['alternative metal', 'alternative rock', 'garage rock', 'grunge', 'post-grunge', 'rock', 'stoner rock']	https://i.scdn.co/image/29bb522e5fa0ca4ca6fb74ed3d8c416728f17cf4
3V4IvzRQYP5mzuVtkcHgVa	KMFDM	124685	52	band	cyberpunk	['cyberpunk', 'ebm', 'electro-industrial', 'industrial', 'industrial metal', 'industrial rock', 'nu metal']	https://i.scdn.co/image/70ce1341dc01a80d59ce935836ed8475367d5681
0ymKv4fh2eBhPT9HLTu8yH	Dog's Eye View	4002	38	band	pop rock	['pop rock', 'post-grunge']	https://i.scdn.co/image/fe8efa0edc9f723e1b92cdea89fbb03e11752b03
3lQpSzdPxoF1FYk7ilbe37	Liza Minnelli	88055	47	singer	hollywood	['hollywood', 'show tunes']	https://i.scdn.co/image/7fb3c2c5bac101c115113b1a0b898b03b65b90a5
7DDK7kMwXwi4xZ3wWdAT4q	Sarah McGuinness	56	1	singer	-	[]	https://i.scdn.co/image/e323f3c87f29051d1ba8507580087de480f66b1a
6SER9tY2pDIDVWVf5Ql97B	Prong	71751	44	band	alternative metal	['alternative metal', 'groove metal', 'industrial metal', 'industrial rock', 'metal', 'nu metal', 'old school thrash', 'rap rock', 'speed metal', 'thrash metal']	https://i.scdn.co/image/0c5a1b7438a10a40dc1ff66eecc295c3cb47cc6c
5Wabl1lPdNOeIn0SQ5A1mp	Cocteau Twins	239325	59	band	alternative rock	['alternative rock', 'art pop', 'art rock', 'chamber psych', 'dance rock', 'dream pop', 'ethereal wave', 'folk-pop', 'indie rock', 'melancholia', 'new wave', 'new wave pop', 'noise pop', 'post-punk', 'scottish indie', 'shoegaze', 'singer-songwriter', 'slow core', 'trip hop']	https://i.scdn.co/image/c3d256b560f88164c5346543311b0a353c71cfd7
2X3pNc13eRGofTO9Yt3sMi	Fishbone	48043	43	band	funk metal	['funk metal', 'funk rock', 'ska', 'ska punk']	https://i.scdn.co/image/5e048ba0356fb18483f56ea40108ee16ca32ef6f
6tvXjGaccPMuU2XHcbjl0d	Smoothe Da Hustler	7083	27	rapper	deep east coast hip hop	['deep east coast hip hop', 'hardcore hip hop']	https://i.scdn.co/image/b051f6030112ccb57bbfffca14d15d77828b84af
6ZcRUVs3I5U8EOnm9ZdCsO	Bahamadia	22698	47	singer	hardcore hip hop	['hardcore hip hop', 'hip hop', 'philly rap']	https://i.scdn.co/image/416a279442fc388795e1ba29a483e8484390ff36
3bW6mQczkt1r8tnWIDeBVJ	Lee Roy Parnell	33832	43	singer	country	['country', 'country road', 'country rock']	https://i.scdn.co/image/94ea8e76629f8e2648f002cb5f756be6acc39005
6k4r73Wq8nhkCDoUsECL1e	MeloMance	32509	49	duo	k-indie	['k-indie', 'k-pop', 'korean pop', 'world worship']	https://i.scdn.co/image/cc015e772778f47e8a47cbf72ce1a0cd5d80cc6e
3FPGBd5AHHYtXZZfxuoVKN	Alun Francis	65	33	-	-	[]	https://i.scdn.co/image/06355bdc8daedff8419c43bd43fb985fa672113e
1T44kWQsaCh6VLltor1DFk	Emmy Verhey	3420	38	-	-	[]	https://i.scdn.co/image/041ffb6ac6e8f852444e5861609cb93c87123ab9
0PFRkhm14YQImpABSp7asO	Camerata Antonio Lucio	2576	34	-	-	[]	https://i.scdn.co/image/d9ff1581dd8034b1bdbf8bfff073ce8a18bab576
68fkzPiWFDYjsI9MhNR8Bo	Eduardo Marturet	109	30	-	-	[]	https://i.scdn.co/image/03882ae712a3727df85c6e3ed28c8dc36d95fde5
5pF76lplGIvEFGb8lI48hA	Berliner Symphoniker	5034	36	-	orchestra	['orchestra']	https://i.scdn.co/image/7360142a8274b7d0487de1d1e4b176e6fc34c112
5wTAi7QkpP6kp8a54lmTOq	Johannes Brahms	463179	64	-	classical	['classical', 'late romantic era']	https://i.scdn.co/image/d5c6af18beb1411ab49c2976647e0d370bf66a88
2htToCUWzqrvOX6ISJY1nd	The D.O.C.	183467	46	rapper	electro	['electro', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap']	https://i.scdn.co/image/36f6217ba9ed2af80b96b63fadd64435fafb4c82
3ysp8GwsheDcBxP9q65lBg	Lush	60719	43	-	alternative pop	['alternative pop', 'alternative rock', 'britpop', 'dream pop', 'ethereal wave', 'noise pop', 'nu gaze', 'shoegaze']	https://i.scdn.co/image/56b2a6a3f335cd4ac52aaf140940acd19d624355
0BkAYxgwF9VQiid4wI07yJ	Clannad	79373	52	band	celtic	['celtic', 'celtic rock', 'new age']	https://i.scdn.co/image/a5398232fd6afdd3a422bd3e2793bf0f79f94575
64vOhWyIjTm1AyNHItw2SB	Gary Chapman	4258	25	singer	deep christian rock	['deep christian rock']	https://i.scdn.co/image/543138543f495794c63383dc4ed8db089fb9c953
3rXeRTogAKT6xqOLyfC7xv	Linda Davis	10823	39	singer	country dawn	['country dawn', 'deep contemporary country']	https://i.scdn.co/image/dfcc456014241c307087562bc081d27da18bb890
4FUYJaV3EXmjoyBK7tC6ZF	Mad Skillz	10895	27	rapper	deep east coast hip hop	['deep east coast hip hop', 'hardcore hip hop']	https://i.scdn.co/image/d3fbc17afd2c16da8c6386cd2e66defbbc105be4
5MlwvORPxNWGaSiHe4xuo3	For Squirrels	1170	16	band	gainesville indie	['gainesville indie']	https://i.scdn.co/image/8a4727a4e2b66e30b03ed4616b99a30acf3fdbb3
0hYPQPYA6Wu90339kq6046	I WAS THE LION	655	40	-	-	[]	https://i.scdn.co/image/85708b78d2e660105aa9f11ab25ca14277931982
5Q8gM5SMBT2LAoZ5LzqAvH	Frank Black	51730	44	-	alternative pop	['alternative pop', 'alternative rock', 'gbvfi', 'indie rock', 'lo-fi', 'power pop']	https://i.scdn.co/image/0d2ad50905f22762f6a6dffd453cede14807ea92
3oqSDVaf6RoBGreqOlgUpv	Phyllis Hyman	144174	43	singer	classic soul	['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'neo soul', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']	https://i.scdn.co/image/95b490f4de5050c8fc0a7dcbe3b85b2dab0cff75
3k68C6mNMJL6OaAdWeW2ZF	Diego & Victor Hugo	562511	77	-	sertanejo pop	['sertanejo pop', 'sertanejo universitario']	https://i.scdn.co/image/147385ecce4df2aa4da27c68dadf7215c02c700a
166MwtUacodwKnPxyroDV3	Fresh Mode	110	44	band	-	[]	https://i.scdn.co/image/5c10c5a8ee76e74c63ad2137c3bda670074c887c
5sEmwxBNJizU2RUfVNo6BC	Mandy Patinkin	11333	39	singer	broadway	['broadway', 'hollywood', 'show tunes']	https://i.scdn.co/image/e1b81eefbc9d72166f32f48137260128d70d6c2b
1C3GgDh3rndpHEfsn23ffJ	Top Authority	12407	26	-	dirty texas rap	['dirty texas rap']	https://i.scdn.co/image/7fb56f88b4960775db02e97d18a270381e6f7f30
19KpCg8O15A2eZ416EyFdw	Antonio Sánchez	19568	39	-	contemporary jazz	['contemporary jazz', 'jazz drums']	https://i.scdn.co/image/a9ff94d0f888d87ff976b4254f2e0a5a5a7c557f
1p9h1sy6bROcPGnLbBwLlO	Jamal	1354	31	-	-	[]	https://i.scdn.co/image/f3038cac1bdc873d2a6631206f05ecbe1349a55c
5Qlt3zQ63Z99mNhuun0JAT	Edwyn Collins	23005	53	band	chamber psych	['chamber psych', 'scottish new wave']	https://i.scdn.co/image/f0037c7ad6e3a268241d2ec63ec51752b4a95833
7wY6NNzF6uaVwy2rWh9Htx	Emilio	342	20	-	-	[]	https://i.scdn.co/image/ebeef728d5533e493d3b0ae870f68e437e273a0c
3drEaBmm4UexsiDfz5AzXV	RBX	14454	27	rapper	g funk	['g funk', 'west coast rap']	https://i.scdn.co/image/6a187d51a0c8a433421373e46c7d29a5e7e716d0
09ci97mGlIVzXxSRGEKPxl	JT The Bigga Figga	14964	32	rapper	hyphy	['hyphy', 'west coast rap']	https://i.scdn.co/image/88bfb173722182ab9adf9ebf72a077ffa239ed06
5UzGtBBwUB77l2ZI4fbfig	Ron Kenoly	49258	46	singer	classic praise	['classic praise', 'gospel', 'world worship', 'worship']	https://i.scdn.co/image/4e06bd4eef883f5b611441638f102b37075b6fec
5LEUigTSXpwrtERRcSW1N4	Urge Overkill	28408	53	band	alternative pop	['alternative pop']	https://i.scdn.co/image/fa4f2259a120c39e823f842c661ba992c876a1c7
461sVAxk7a1yog2yExyBRX	Angus MacRae	5475	56	-	compositional ambient	['compositional ambient', 'focus', 'neo-classical']	https://i.scdn.co/image/046e8244c188b206ada890ed61049ffa91d59659
33l98p2cihs2nOciAPsuQh	October Project	6178	32	-	ectofolk	['ectofolk', 'folk-pop', 'lilith']	https://i.scdn.co/image/16fbd16e88c382c29f29e61814b646160622a1af
4C2mRKodTEQRrE5EaGtjr5	Brother Cane	6347	38	band	-	[]	https://i.scdn.co/image/cc4cb3a2ecfa9377c78f7047f67cd57a45b94f0a
6jGSX6OsaQYgis9yebFvo6	Ty England	761	9	band	-	[]	https://i.scdn.co/image/c2b1fd1a508ba81e5c36547bdc1f2c1beb88eb40
3l14gV4hIMAjmo7KUvEWTx	Elastica	57947	45	band	alternative pop	['alternative pop', 'alternative rock', 'britpop', 'candy pop']	https://i.scdn.co/image/e1209352f7da3a0bbfb9f14ec839a4042358a1ad
0dicUFoK5LIbqu6OoHu8VH	Sir Georg Solti	7914	57	-	orchestral performance	['orchestral performance']	https://i.scdn.co/image/7a9738c6623ad6cba21d4fde5baba86e7975ba17
