artist_id	album_id	release_date	release_date_precision
0ECwFtbIWEVNwjlrfc6xoL	0F77QekrNe8vVAjU2sepja	1975	year
38h03gA85YYPeDPd9ER9rT	1QwDfYIIZW3VfrToXVoNz0	1975	year
3vNHR4OsgOsktxndG612B7	3L0FxSHAAHw75PvQJmAVh9	1976	year
4vKhoHnEBN6Fq8tsMVpXaN	2ivsUkH9MpEEva0iLBcZh6	2008-01-15	day
6T4kUHIlszpj944ZXR3yNw	2kBEkoRoj7VxW16Rj7QCwC	1976	year
55vs7NT1KxcFjbMC4y202E	7ky5YNfLmItCErFaMCt0gK	1976-04-01	day
5wpS6LUdQYMoAreKITVtrH	4rT2Z6Wqg0jZrHrtgm2bgJ	1976	year
45O9BwPMyywM755SYUK0sP	0mXxeX7trG0BgbxWKtf4Qe	1976-06-01	day
2Omy3P5hFZym7FKum1JA1s	3lu8Z9INHhbKLpS4LkJArz	1976-05-01	day
1txWOvvuItlRlkB4rM0cUK	2mLtPMLV5nWE0rzjVvcEmt	1976	year
5OPSpcX9nVVWCIOKcoM4ot	4MSw6HO8TuHeTbd7RGGu0G	1976	year
6EMR9xUcwYHrvpiSZKtN2c	5st20KYujSNKkw1YFgLkS1	2015-11-27	day
0JCxGVxsISZzJHJPUOtceB	5wfEOE7PDNoYN8SSviRPRK	1976-04-20	day
3iuobQyYhofKRr5W6HZoKt	5CVGs8eDVhxaEcX022BgeV	1976	year
1YLsqPcFg1rj7VvhfwnDWm	127CLXCibn1ARC1CGExGav	1974-01-01	day
3r9TXuXfOUxXjgYgAR0fP8	4NHxjcWLiVdPpT6VFnCJoi	2014-03-21	day
5alexP1Baw0KmMEHWOEVVj	7mi6p3o2ipCdc1kxTdgPFm	1976-01-01	day
3SInttLnvf5G4Aa95aAYPr	2Ap30a1TU1XxYbx2VCyPKn	1976	year
2pJn4djuWrNQbNfrxHB13M	4YZPVW9inTST3r4KyiJ7Ur	1976-07-21	day
0mkcYaXUbJUs5mJointuzB	7Kw6q6WZhz0BC7SJN99PLB	1976-01-01	day
1Ov9t7KbQF0oz9B4JsMfV2	3K3ZN0ND7xnT0Mk9HfTvnK	2006-03-10	day
0n2Uel3CvQrmMsYLEfpO3s	5Qpd9hldLLcvC1o78GaByD	2012-09-25	day
3dkbV4qihUeMsqN4vBGg93	7xJMfmNxtoroW2hh9LOLMa	1976	year
162DCkd8aDKwvjBb74Gu8b	4COZn5okauxP5luXkwEPLd	1976	year
5s6TJEuHTr9GR894wc6VfP	312OEZO2boUMqdNMuuip6h	1975	year
319yZVtYM9MBGqmSQnMyY6	6n61GdcPqMQRkKYii9am8K	1976	year
6w6z8m4WXX7Tub4Rb6Lu7R	5IlWV2U89uY5EuNYtYQH6B	1976	year
1hrQ50kU6hMQBVLatqUqnO	4yvWSrdqC6D5YBdnjcRMmq	1976-04-23	day
5W5bDNCqJ1jbCgTxDD0Cb3	3d5AwnJrZpuP4iX59NUBwC	1976-02-01	day
72JEwd3EjDEwTLypkFYJn9	4mx67b7KwEDT7NkofNPWv1	1976-05-01	day
59hLmB5DrdihCYtNeFeW1U	4CwisWmrSLAS0z5RPEKgco	1976-01-01	day
6mcrZQmgzFGRWf7C0SObou	7fbHVufa1ZvEWWpDppEXHU	1975	year
2hkZGvBotqZ7uBBUnBwmLC	3K9cXg8xiBM5CDiFGfrGCi	1976	year
2ZGlJUO9hdjZEvl710OpVX	6a3PT2aen9D1oejgMo9VxK	1976-01-01	day
0bWkqEiCzUo1qRiQXI0VdJ	1fxW4E9zQ5RIIc4k1aPZRy	1976	year
6GaQjt3WJqroNLGfUsuMpk	3tj4WEvfmzE4U3Y2tjaynS	1976-01-01	day
5W5bDNCqJ1jbCgTxDD0Cb3	2UUGvJBpRoOQFwDLtq8KCP	1974	year
3CHhVBXSF764Uot9sN2i8L	1Yub41uoYXCmT10jjaEYiz	1976	year
7wbw9J8cnh99gjAxI9z9FC	3oIl1lF682wqPFEMEIxTxB	1975-01-01	day
6QDWC6QeGhvCWCv3nUJwoV	6O0oYnqKEzeOiypkLwGbTX	2014-09-26	day
5olDKSsFhhmwh8UCWwKtpq	6lXaMkJJ8pFwfcJA7r8fmW	1976-01-01	day
45rpaf8BR69NIPqmeAYb7l	4yNBVZ6p6UwEKMMUdMI9Uo	2008-07-08	day
6twIAGnYuIT1pncMAsXnEm	6VkPcXitZQpLTtZphpaPXC	1975-01-01	day
78udmCDNaDu5jqfVnBqwia	6Xp0BidMQkcL5OwLWhcsJn	1976	year
0h9smro0z3HqUbD94jotU8	2H6v26JxarQkFZ9o3zjRV8	1976-02-10	day
4MVyzYMgTwdP7Z49wAZHx0	7nl7cH6KtKcKU7I2Hj2gAM	1976	year
5c9uFWpZY2MTlk7Rft0tgp	2290tgWYgsq8iTQsNApuyE	2018-05-25	day
05YVYeV4HxYp5rrWalvuE1	25M5zhvFVOKw59pxA3f5rN	1975-01-01	day
76XE4h4VXk8KbLJallt9Ym	3oty0YcLn2XQqmZFbBVIzq	2014-02-23	day
0n5eyZr2XjOLUODPGZrlLB	5FMX7XxaJ2jiv7rPOnSjcy	1976-01-01	day
2Uuon75BhnuuxdKLYn4wHn	1Bx3Enr2timwxWrMukzSat	1976-02-01	day
7jmTilWYlKOuavFfmQAcu6	2oO80GRPrKiWzAiOoXg3xp	fev/76	month
0IwfuIL3gUJxjzUqY3wJ3j	22WrebeEqUl2nQV2KHrDRa	1976	year
3JaAGmSTpJK35DqWrDUzBz	1pD2XJI6nHHSQAzbloHePx	1976	year
4gIdjgLlvgEOz7MexDZzpM	5MsNoPWsiIbO6uz9KA6qDS	1977-11-11	day
3ZUZYvTkSr7kJQyAXVpqaL	6btV6MDYhXZ2F6ZKKUfvdh	1975	year
543js1lXeFxJKXqxC6XgT7	45OAJCkS9w7HqWbE6raMWs	1975	year
4FAEZeJcsYYBkNq2D3KGTV	48XpFY4IOcJjCraPrvMxhz	1976-03-01	day
5c9uFWpZY2MTlk7Rft0tgp	45A5XFh6AQ7GRA5Ed6IgIt	2018-05-25	day
2EURsXo9qlt1aMWlviGCRi	4l27cTA21DeD8NZNbhTql3	1976-03-12	day
2VUiF0VFkXzB0DLg9AzrqT	2NencihCAvcpY4UrQN0x19	1976	year
1EevBGfUh3RSQSGpluxgBm	2e5Zu2l6AT2VXTyPtREEkd	1976-01-01	day
7ysGNWU37tHaPIG5QJLoX2	5V8SvLfPeA366pdxR6BfSw	1976-02-01	day
5jMGnqJkgPaiJzwy5bOcYX	6fCDiY92JVAorr6HrKStRH	2019-05-17	day
0rvjqX7ttXeg3mTy8Xscbt	4cjthZg9EZT2Hik5XecWQl	1976-01-01	day
7emRV8AluG3d4e5T0DZiK9	5B6z11KbwnuM4D2WzwI8sV	1976	year
3r9TXuXfOUxXjgYgAR0fP8	1JXwUifkvVxOVMBOg6TZIt	1993-05-14	day
3rfgbfpPSfXY40lzRK7Syt	2DQOfMwyvGxAd964nKx1it	2012-01-10	day
5q4AzEtCoYJyXjMMoEkSU5	0sSFBwg9mVUncoma7PSgt5	1975-12-15	day
3JaAGmSTpJK35DqWrDUzBz	1MeyMLg2skCOef3NKo6QE9	2018-05-25	day
1MXwwmS2JpmsHZhdMeOL2s	6TkFwCVLuu3UYN82lpFtcF	2014-03-03	day
438JBZR1AR0l04AzcYW9gy	6HEs5qnRcMu03zTSqMIdNM	1975	year
2ODUxmFxJSyvGiimNhMHbO	4MLYPrre7khd5ZrZePWPNS	1976	year
2eogQKWWoohI3BSnoG7E2U	210folYgKMSZAz4IiqDnmy	1975-09-01	day
0ECwFtbIWEVNwjlrfc6xoL	09WBxbis5Sixt01FVMs8UM	1973	year
6M2wZ9GZgrQXHCFfjv46we	7GEzhoTiqcPYkOprWQu581	2018-04-06	day
3QDaXfnxfQqqJQK5lSdjLN	4XlJeFqV2D8X8fNEMNLGxa	1976-02-15	day
3FZn8Z2B7mfaSOU8NE62KR	2wK4WuVcanLfh083Sukykm	1975-10-14	day
7aKldvGENbL4bj8TCWHuhT	3OmnW0NQHvvOuDcxdTUVvW	2014-01-01	day
6ycoXr0Ayd89vFUT6BOiWo	5HgMA5KAZdF746YeWCUjAv	1976	year
7a2AgzWfEyFkgSAXjLe4T3	1Cc6fTbSuwKeVgtZv5SKgG	2013-10-04	day
6TqQLejnHXMGr7KcegxUND	101T3Y64HDKs7vh8FdGOoO	1975	year
0TF2NxkJZPQoX1H53rEFM1	1KedFSRT6J8cWV4cCG06kE	2009-03-26	day
0ECwFtbIWEVNwjlrfc6xoL	2iCHyD9XHtA3vJFJIuXzqu	1974	year
4PZTf9tGxAD1uxpVmV5zMH	250pi4BXKaHZKZg7Q4nnAo	1975	year
5W5bDNCqJ1jbCgTxDD0Cb3	5aEtg4dxdBk4pj6SJ3hNsM	1975-05-01	day
6QB69c3nXqopWX94lthnMj	4gsREY8Xk4jIKLjJZ1XGGa	2011-02-01	day
6i6WlGzQtXtz7GcC5H5st5	3NdgPq01qSa5PP5mpaKuV4	1976	year
3IKV7o6WPphDB7cCWXaG3E	6ihcpn4d7abpyCncgaM3CN	2016-01-01	day
7CCn4PFRRRZF127jtCBAUe	1oKVAyXlKEe9Wo84e1Itt8	2004-08-09	day
42TFhl7WlMRXiNqzSrnzPL	3Kawndiz86cIHkPsKtFiKx	1976-01-19	day
7EK1bQADBoqbYXnT4Cqv9w	6zWmAA39H0c4SjnD4MB1Dm	1974-06-15	day
0oSGxfWSnnOXhD2fKuz2Gy	0lITGovWgaQGi42EfqcE5P	1975-03-07	day
4vs7NIU7kZc2Efh6yOGKEZ	4twSmtePdvfZhSpI2LV5W2	1975	year
2hl0xAkS2AIRAu23TVMBG1	3ErpZfUzDkjSIjSU3CC4RU	1975	year
187xgSpsFH8mMbAcoCW0zE	2QZMUUthtwT7XuGonEbmyS	1975	year
36qxqKuaIzIOC8tLgTy02Z	1YTfFGRN8Getb8cfyRTCWT	1976	year
13y0kncDD4J9wxCyfKr10W	1hDEJDHRPRjoW9ynIMedNg	1976	year
0LyfQWJT6nXafLPZqxe9Of	6ksNuyhW0p8EE8WgjRWvq3	1975-01-01	day
59QxeZBL6k9L4oJBGSyukd	2Ua8b7Q4KvVMlA8e3v1OMS	1975-08-01	day
3PhoLpVuITZKcymswpck5b	4ObsEU7mIXbo2n9A31yfds	1975-10-24	day
5fbhwqYYh4YwUoEs582mq5	7auYLgEm4oZzNUQpU5DeE8	2013-03-01	day
6kEsKkXuE4olX7m3mNLZkS	1XrVWVKKfRlD0waskKj5uy	out/75	month
0WPM7cWlRjCwho6G09x2S2	5Ru54rs8Wr4ojekCyKHsz0	2014-09-01	day
5SNevPddEPYlIIXqQ3Al3j	1ygysYc7QiZtK4J5PNc0Zl	2018-07-24	day
2Mhi3jfuRSdbVZPdjqsnnN	2KJNTkuBGBNtkoLXpgIjro	1975-01-01	day
53SDbCQ26ICWOcZljJPfuh	1AzbQ6ZZZDKDAwon5hXMjx	2018-08-24	day
45O9BwPMyywM755SYUK0sP	1ASST69zBnrH8wGeTaSXP6	1996-10-17	day
5TKEKLhk0wTKM5m61BtKQC	2reDEfCyUS2pOxVTYDu0gT	2015-03-30	day
0vqkz1b2qBkoYrGMj2CUWq	3J7dxnvIX66mPmh2lh1eye	1975	year
6m30rs1IQqnWqV5nKMpU7U	6cdbsUYFysGXOh5fqWpIuR	1975-08-16	day
2IbUYXqc3cztMs4pK8o1f7	403YZ4N0bv5rbeSfqdDRoH	2017-06-30	day
29NJ6VbDPYhqdXXANEwHc7	1ViacgCx1OEog1mxzUd5if	2012-03-05	day
4vpDg7Y7fU982Ds30zawDA	5fnE49AqsSBaLC62nfo3q1	1975-11-01	day
0LyfQWJT6nXafLPZqxe9Of	2hMO0diQMr5TzpKRx9MMxo	2018-11-19	day
08F3Y3SctIlsOEmKd6dnH8	06ckekgehsOWtRKibmQ9SB	1975	year
3RwQ26hR2tJtA8F9p2n7jG	6zUVP1yU53u7FiXvtwqwul	1975-01-01	day
2RzxvMY8L1Na0BelAbih6J	38a7CfM8f6aqNklrT4YhYb	1976	year
0kbYTNQb4Pb1rPbbaF0pT4	7ACMLIVtCkZP7EzxzsZISW	ago/75	month
7G3uxJYCXXvkJJMORkc1rk	41hU09UUyzizOKkpwfChru	1975	year
1sXbwvCQLGZnaH0Jp2HTVc	2u09wvpQh87rQtrvGohyGW	1975	year
3fhOTtm0LBJ3Ojn4hIljLo	5Tpor3YZBVEJ9tWD5L31mH	1975-10-01	day
47sJydKDWEiV4ZP9plxAM4	3hJUSawkRvKc4eAeYnGuIr	2019-03-22	day
4yh5g0DWkL6kRlCH1FPAvC	5mBZFylK3027Vraz0Jnz7G	1975	year
0qEcf3SFlpRcb3lK3f2GZI	24QdTn7FSWAYSUU4ph3tAr	2003-01-01	day
4FtSnMlCVxCswABUmdhwpm	2ZwS3aJL9sMF012cWjs5Ou	1975	year
67ea9eGLXYMsO2eYQRui3w	6IxRCbXtyK6MlHlofsnhlm	1975-10-03	day
0vYkHhJ48Bs3jWcvZXvOrP	7xg7u99lilTCPbaRfnYuy6	1975	year
0mpVqJaKwg11LdSRrvI0PL	2FFEzxUZbII2uyG58nZlzA	1976	year
3Ao7NH7lRyQAeKQg2mlTcO	5gEIpBtXtUT37TSpojIlBP	1976	year
69GGBxA162lTqCwzJG5jLp	64vx3cUb97lQGlgt8zozWL	2017-01-13	day
43HpW8B5gYRnYbSzm37n5v	1ik8galDoBJrMqOAf4n6PZ	1995-01-01	day
5hW4L92KnC6dX9t7tYM4Ve	3gUlFM3azK6ZIkKz1zK7Nj	1975-11-01	day
2ZvrvbQNrHKwjT7qfGFFUW	5ez9bb1h1hOLV8Wb5YCmkj	1975	year
21LGsW7bziR4Ledx7WZ1Wf	6hFDvMouRsUxrK33BiwZPh	1975-10-20	day
5U16QlMnlSAhkQxBZpLyLO	2jZ5fxrJOU4SWuBS0fLOGI	2014-04-04	day
1EevBGfUh3RSQSGpluxgBm	3O9LYeSXXEypjdptHMghUg	1975-04-01	day
3PhoLpVuITZKcymswpck5b	4UcpKa4yD9AA3iEHI8MFSF	1975-05-19	day
26g2UJXbxJZsa8rIqherT0	5XGXRFVv8eT5jk5nNqy9Ul	1976	year
6x33CmZWo2Ve4hxYl2Craq	2XxUg4iCvpBckXOAoh9MgO	1978	year
3hrkQuyYjHArfBoiB5TYVO	2KR9uNjEfMKipQRux6qs5u	1975	year
3RTzAwFprBqiskp550eSJX	5LzYe8gjurq70YbWUkvMte	1976-01-01	day
1iTlOqIrZy8DlvCPJY2sjS	6JlXYKnNdfKLNiU66GdRYV	1975	year
08GQAI4eElDnROBrJRGE0X	2Z7WOphJwxEIFfidC5AkNU	1969	year
5FCC6oo9PupahFuLGEPdMB	3CrbqnYFAr5cqYS5mLn3pE	2012-01-01	day
5NuneeBDaWZspG13LcsYuV	0qyBo8KTEcKMyXVgahZ1Ps	1974-05-27	day
2MGJBRRGEj9m6MxJIq7fLn	5mEnjOeoDj3kgGr9Pn5Hkc	1975-01-01	day
4fy7Z04Lq0MmkCVGg0Ani0	1cRAVeAiSNE5TlTMWlF3iJ	2010-03-30	day
2JSjCHK79gdaiPWdKiNUNp	34k3Hgmd9sQnD8lU1XED39	1975	year
7jmTilWYlKOuavFfmQAcu6	1LXKxucxrvdyLdbZorfxwf	1975-10-14	day
3rxIQc9kWT6Ueg4BhnOwRK	398zGWsZLMYEXyOnPe9snO	1975-01-01	day
53QzNeFpzAaXYnrDBbDrIp	4SK0KqD3jJFZGpVNWlXaDv	1975-08-21	day
7vpRSadEAzLs0ikY7gAESe	6HLA0f0Pqnr06BVyjEdFoq	2008-01-01	day
0RFrsBREf9hotr9zNeIoPD	4arVoVZ8DznjW6yfwGa1XW	out/20	year
0F3Aew9DSd6fb6192K1K0Y	74e4XCjYVkPXP9GF8yhf4X	1974-04-01	day
568ZhdwyaiCyOGJRtNYhWf	6zleJIShCZ0opG8jGuOGMy	1975	year
4WlSvDKaq1PA2Nr7cCIPxX	6rpTUiqEsMTyJBnm1o9deC	2005-03-15	day
6JMYAyFXgmEEEVvyy7D7Pk	4VIW7wZW10ehVWX3kllPew	1998-01-01	day
1SQRv42e4PjEYfPhS0Tk9E	7cWgDQxx3lYiCovdSPNpqL	1975	year
11QKTxjqZm5sGnumdFiU9O	1l6RC8sgLkeij6adif50Q4	1975-01-01	day
0gVCyWZlWtKrdT6uLEnf5j	3kAD6XcWt5VQMiT4HyiTXJ	1974	year
07xwCifj3iE7F6fYHin4TU	7BSUCh6fhw4X5wkr0J2JWZ	2006-10-16	day
1lGt9WgdYGpMnmwGkcCm05	4l4zExcTg1N4v7eaM2rFiS	1975	year
0Sq7oGrYEe0BDmb13wgjOO	6Kpl9vysYMbs3dluvnoXEp	2006-01-01	day
4jL1usPiGDK8TD46zJP4gu	32L4exANydUrPaW35gho5H	1975	year
6V6WCgi7waF55bJmylC4H5	77kIiDfiIWYIWFpPFALe87	1975-09-05	day
59hLmB5DrdihCYtNeFeW1U	06MiLvz4KWE7q0KBv1ResM	2005-09-13	day
3pulcT2wt7FEG10lQlqDJL	4e594ruOOcPplzMSIJl9Ee	2019-04-17	day
5UloVKzUNJcjORzhhTWWiJ	6IhX4BaaEYW4zsnTU3HhVP	2014-11-17	day
7Kfrmups2Z3ncDQmNS5jRc	0A3TK6CaQrdFwLUPGmuqCf	1975	year
5QHvbEwccF3WANUD5lEIuA	06Y7ghOzNhkvi96rcXsTvt	1975	year
6W7XIO8Ua1RIisnSf0QIoI	5iBOpddHTKZlap604IMKGY	1975	year
0WZ7IgzdjPvwFdjDjjuZm7	1030NqX2gSbfWN5pDZbgnb	1987-11-15	day
1CyKlAhkI1ztihZ5V0yx6s	3mJigbmu7UYww3riSZlOkS	fev/20	year
6vI5AwXkw8IFD7zsw6NkTp	5LpCPSpQEkxDsQYSQUHWe8	1962	year
1kcWyDvrlPUbyxkIoM6pAV	0FZ3rWN8AmSHXl56mtRamM	1975-10-01	day
2mknvtcck8i82nKxDPDibv	6hfU9er1vnM1ThZNmYfgtK	1978	year
0ZIwOAzDuGPspzK7yiTc4S	6D5275lO8hDqBgWS4CkHhn	1975	year
0vYQRW5LIDeYQOccTviQNX	1TDJNWGpmhpRUJJv4Siu3g	1975-11-01	day
5v8jlSmAQfrkTjAlpUfWtu	1LAaLXxgHawA4zSL2NzGGz	2014-08-08	day
3dkbV4qihUeMsqN4vBGg93	3bHLPFxLMogupf3PnxjsY2	1994-01-01	day
1ThoqLcyIYvZn7iWbj8fsj	5CfytRni4jhBrwM2MdPg1N	1975-11-08	day
7d7q5Y1p2QWS4QRAhTQR5E	1FFK9EEnBhxPD2AwGXsDbd	1975	year
7jM2XoJBKhdL8oNnDr4re9	2p6xVAq7vCraDs3hC2AWuT	1975	year
7EK1bQADBoqbYXnT4Cqv9w	0KQsJk1cmfLUwNmuVZoqT4	fev/75	month
0zokIKbH4c7crvZP9Xel1Y	2hhugsFDt4s1BTvosFSlML	1975	year
6ZFv3wQwwWPiVDWhv0mjQK	7a341nZsSfwyBsq1tMPETz	1973-01-01	day
6mcrZQmgzFGRWf7C0SObou	4YOXmT7qlIjaDC3muRuEHY	1967-05-01	day
2DWQX92uew7DlsgN0yD775	2IbZDgsfV8PY3PP1HUUCmx	1975	year
0cA5Tg15TwARIRZeiNT1RO	6RibdLE999VG6rxrqXulzO	1975	year
5fU6lODhpw3GEGGJuaDprR	1s85AKvg6pV78aky7P45VV	1975-09-14	day
1vnIL4DMlivP55ioM6KitW	1jA5DJAw7rVc77dMnICzsV	1975-11-01	day
0SNdq9iJyup4XY6JbNHbt6	3gy2ynEvSm1yV3gydcPWxd	1975	year
35U9lQaRWSQISxQAB94Meo	6Ef4yClroC8pMGktYOUd5n	1975	year
7dYZoYIoFYmSvzDKZxNVO0	1NwyRRxCT6rQ5GhJyaJMSf	2014-12-16	day
6QNkSI0c63lCTNXpHDBiqP	5cF3hfE4Vvbit2ieXwrtbA	1975-01-01	day
6vuD08WKtmp1yc7kQx1rBm	3nlhUj00l2acZZVutrPcSt	1975	year
3CDKmzJu6uwEGnPLLZffpD	20z0XA4TSZzLQzGep3nLXX	1975	year
5fbhwqYYh4YwUoEs582mq5	2NWH4ryYtcc4Yt5Yo03JUL	1975	year
3ICyfoySNDZqtBVmaBT84I	59euB5Ns7yGbS06OYHwxRN	1975-01-01	day
0zokIKbH4c7crvZP9Xel1Y	57pVEPiJwm5ZlsZKWF407A	1975	year
0h9smro0z3HqUbD94jotU8	7LRGv7pDjDJtqhThkocBXZ	1975-03-26	day
0dmPX6ovclgOy8WWJaFEUU	4nEgdO6tkE2v5LO3mpUEe9	1975	year
7DCnwoFMqGN6eZULdcLZeL	24c8PRcbjV5HKHK2G68FA2	1975-09-28	day
7nwUJBm0HE4ZxD3f5cy5ok	5WndWfzGwCkHzAbQXVkg2V	1967-03-10	day
6EMR9xUcwYHrvpiSZKtN2c	0jzdHVqeEwkLR3vywje9jr	2015-07-27	day
3X9xSaKYs3EY8l74Hgy5rz	4dQRdTlfpkoOr48Vc524Ry	2015-02-22	day
5tOrTQaBRD5yPHqbEwsRn7	24z2dgVTAWcvNbUtJAGpPw	1975-11-01	day
4zdin7AWA2umCioJKYQi8G	0LW8w4iMulNfZ9iOyHCIv0	2013-07-09	day
3w34NmNWqcGYg85t7ALa2D	7I1KHRaDXUSD8LYPnAqfMo	1975-01-04	day
4Z6WehLCUZYmz0RJL8CXCw	3kv7yma9WPqbbU9JOf3RGj	2010-08-01	day
2dogRElUKV20C2khRHqjRc	27PX6QHcZXHdepfrNqbPh8	1970-01-01	day
3f626JSVauIhTQgatsFcs4	2feFubQaBozLImW5xn8mRw	1975-01-01	day
6EQn1KgYQxe0bcheogqRTB	0J1U3WEkBcJ8RlQ8tb9oYS	1996-10-21	day
438JBZR1AR0l04AzcYW9gy	53dg6uhcVd1YFB5LPUh8mr	2014-03-28	day
1OGcRXAY9iO4egWiIBqX8F	5UcoqwPZQ0HBi4WgmDgEHs	1975	year
4OrrjMGltjy6ojX6034f8u	7c6mpStYw1NX4itJX4LWgz	1975-10-25	day
2EsmKkHsXK0WMNGOtIhbxr	6jEfKD7F5hybfdUyuNR9PX	1975-01-01	day
530Sdm7eqqzWBdDmILMgnu	5BmVoLwSSwVtvbGyATLIDQ	1975-01-01	day
7x83XhcMbOTl1UdYsPTuZM	5ejL5NoRtasMA1e3znuIlQ	1975-10-21	day
7pwjGKaqnfkvS7eQbHaqyH	4e1dvEPVYMDfBz3a8tYVjb	out/75	month
0IwfuIL3gUJxjzUqY3wJ3j	4g1bXWOAxwXsB87MA3VyGQ	1975	year
4KDyYWR7IpxZ7xrdYbKrqY	5yBKOUYfEPb2CgFLpgeFLX	1975	year
2Uuon75BhnuuxdKLYn4wHn	5ztVvV1EIOWbnBo8mqpdP1	1975-07-01	day
6ra4GIOgCZQZMOaUECftGN	0u4GsfF3p8pt7BVSHIZq2N	1975-10-02	day
7tLLSEaHMMJPbsYAz8MkEw	4mPB0qyNQn8ioq3Jo3SwEG	1975	year
6ltcwvni6HdZAJaWhmIvNR	1ccnvahpLkao2jS16TtQeQ	1975-01-01	day
3FxBwdg0z5WkLdlAbe7GHq	5GS1LeYp4jwVwqAV5PGtVQ	1975	year
0JCxGVxsISZzJHJPUOtceB	2dtSciPtpP9F4GzvtM30Lu	1975-09-12	day
12d4iIvTOk7JkI6ecvc3ca	204D8xUGt6qVCHhverCyzm	1975	year
0LyfQWJT6nXafLPZqxe9Of	0I5YQc4ZWo2sraMUEHgjcU	2015-07-28	day
3DznKagEU8yMQZR9z33Da5	7et5gFIjxlwJO8pehhLLnv	1975	year
07tYu4BGrfeogBobCefkHI	1W62Q2hwv383TzwTe5a9pX	2003-07-21	day
4wQ3PyMz3WwJGI5uEqHUVR	6N3OcGKui2gp5e8V8OOZDq	1975-02-13	day
2tkwWmcZOQPNbbIdknfBsw	2dqIggRJFXxqIc1R3UFPQc	1975-01-01	day
090VebphoycdEyH165iMqc	6Xa8feJsbZL3cu7sDVRzht	1975-01-01	day
1sXbwvCQLGZnaH0Jp2HTVc	7upKDUGJUjsvfIe6vuVB0b	1974	year
7zfhej6FnVXN9LIXs6dcoK	3ZirKFZ0s8jbw2eX8dD4dR	1975-01-01	day
3Bhgbs9kIwl8SuU0eIqN6b	4vxWDRuHxtw1igrDOKhvNu	1975-01-01	day
5OPSpcX9nVVWCIOKcoM4ot	7eo0EGtff3h3DVIk6x57U0	1975	year
3tx8fyu3c4OBP5nejYtUOb	2laBNOqPW85M3js7qCYhKt	1975	year
7emRV8AluG3d4e5T0DZiK9	2yo95c6j40xA31HmiOlXX7	jul/20	year
5xLSa7l4IV1gsQfhAMvl0U	0eyP52zZV9CmLQ97pCdT8i	1990-01-01	day
67PmHOmt1tveILUtasiYAf	59Wr4PvymWsp1mboCa5QLy	1970	year
2QsynagSdAqZj3U9HgDzjD	39kLAVdcgW7jbMcTEaY2qy	1973-04-13	day
6Sb8EHpZvyjSTT5KD9DjUZ	6SKcfybHqgbi425YFczgUH	1975-01-01	day
7j9PMegEgVN1fNp8NZXNCI	6uVtpIOwNYd5rFgV5J9jqc	1975	year
6PAt558ZEZl0DmdXlnjMgD	3W69hATxCDZgyZpdsZitnQ	1975-08-01	day
2D3v3HJ9k3UzehaewnT3QA	7iJ1RCKsn7fl4t9ARYSuqk	1975	year
5AEG63ajney2BoDXi0Vb84	1LgPUiosPMevbB4NHxcNiO	1975	year
1aTDTChWWyiJH3SEnYrdVp	1HzqSDBgJXo6yKBB60AIEd	1975	year
6ysQi6NI88X627t2srsWz6	5fmEqH52ONx4nAVeOQGO7q	1975-07-01	day
4TMHGUX5WI7OOm53PqSDAT	5BwjVdVJ4aOmbIYomznfCv	1975	year
0bShb58TO0fM5jOjXhB1WT	0eeTMcwOkbbc3xMFI0aBNH	1975	year
6bxqwbU9pD8GXcuSmNSSHU	4ZlgqMmAOJc0MiTDy6pd99	2013-06-22	day
5c9uFWpZY2MTlk7Rft0tgp	43ICpATezNvu74qxZnLeUL	1971	year
4wQ3PyMz3WwJGI5uEqHUVR	6D9I7GZsqc3pwDg3DFrtjs	1972-02-12	day
0vn7UBvSQECKJm2817Yf1P	4mMlhHLgeVQHymeJPzP93p	1975	year
3LfO03nEZMdWNHG2tLpMa0	1YudjVh2bvgGlLSwPfWblI	1975-07-05	day
3VNITwohbvU5Wuy5PC6dsI	4Ze23vSca1E0IYGHYd7sgI	1975	year
5yzE49FicYiSxN61oaxkNn	2P9EqaNiGfiYweANVtt0Ry	1975-03-01	day
2jGhcMjV6nsRs6ePvZrECq	34kcLxq0xRMzeP3jGWjYxZ	2007-12-23	day
0VdoLGGpWcDZnzep6SSTdP	7nb9GQCj0huza5kWkm0naM	1975	year
0vqkz1b2qBkoYrGMj2CUWq	1MC4nBQrOtUPUg7yczR5XQ	1998	year
5M52tdBnJaKSvOpJGz8mfZ	2hurj4babJXt1cIxmYFqqo	1975-07-28	day
72JEwd3EjDEwTLypkFYJn9	5NR8rq89bfEMA7JJGzfFkp	1975	year
42q4Ivs7tAiCZ5C7eG5q4c	06piVpKPI34NgIbb4qIK9x	1975	year
69Mj3u4FTUrpyeGNSIaU6F	3m1aeEzfSnIphFHknn6MHu	1975	year
1667U2YoucgG5Pdvm2M59c	05x4rHe10pSar2Kz6a7Yey	2019-07-26	day
3mQBpAOMWYqAZyxtyeo4Lo	6JR9sYTYiLdGzohiyzkmWz	2004-10-26	day
2Hkut4rAAyrQxRdof7FVJq	3U3iBmoTag1wxENqHq2ZqF	1975-09-24	day
1gxG8dxYpWw4KpYkH3TFgq	5YVDBQ0VOjkSy1lUmxLClE	1997-12-01	day
2QsynagSdAqZj3U9HgDzjD	1d8lF3nZpEIFeEbWmAt9Ey	1974	year
